feature,rank_pca,rank_lda,rank_lasso,rank_shap,mean_rank,is_slc
AC105277.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
NME1,13305.0,13332.0,8260.5,7753.0,10662.625,False
TRIM10,13305.0,13332.0,8260.5,7753.0,10662.625,False
FBXL6,13305.0,13332.0,8260.5,7753.0,10662.625,False
PTPRM,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC006333.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
SPTY2D1OS,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC103957.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
LINC01572,13305.0,13332.0,8260.5,7753.0,10662.625,False
BMS1P14,13305.0,13332.0,8260.5,7753.0,10662.625,False
ADORA2B,13305.0,13332.0,8260.5,7753.0,10662.625,False
MTSS1L,13305.0,13332.0,8260.5,7753.0,10662.625,False
RCN1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ARHGEF35,13305.0,13332.0,8260.5,7753.0,10662.625,False
RIOX2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC092653.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC109927.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
LINC02447,13305.0,13332.0,8260.5,7753.0,10662.625,False
SPNS3,13305.0,13332.0,8260.5,7753.0,10662.625,False
QPCTL,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC096586.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
WDR81,13305.0,13332.0,8260.5,7753.0,10662.625,False
RNASE1,13305.0,13332.0,8260.5,7753.0,10662.625,False
Z68871.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
LINC00483,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF683,13305.0,13332.0,8260.5,7753.0,10662.625,False
PRDM6,13305.0,13332.0,8260.5,7753.0,10662.625,False
MLLT3,13305.0,13332.0,8260.5,7753.0,10662.625,False
RBM14-RBM4,13305.0,13332.0,8260.5,7753.0,10662.625,False
XIST,13305.0,13332.0,8260.5,7753.0,10662.625,False
AP003717.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
FKBP1B,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC107982.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
TNKS2-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC080023.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
INTS14,13305.0,13332.0,8260.5,7753.0,10662.625,False
ELAVL2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC008429.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
CYP1B1-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL163051.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF529-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SPIC,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF460-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC100786.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
GOLGA8B,13305.0,13332.0,8260.5,7753.0,10662.625,False
BCAM,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC025569.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
GINS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
HCRT,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC087294.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AOC1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC127024.6,13305.0,13332.0,8260.5,7753.0,10662.625,False
ADM2,13305.0,13332.0,8260.5,7753.0,10662.625,False
DEFA1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AP001505.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AP002884.4,13305.0,13332.0,8260.5,7753.0,10662.625,False
TCL1A,13305.0,13332.0,8260.5,7753.0,10662.625,False
GATA1,13305.0,13332.0,8260.5,7753.0,10662.625,False
HYLS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
STOX2,13305.0,13332.0,8260.5,7753.0,10662.625,False
MIR497HG,13305.0,13332.0,8260.5,7753.0,10662.625,False
CNR1,13305.0,13332.0,8260.5,7753.0,10662.625,False
OVCH1-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
CHRFAM7A,13305.0,13332.0,8260.5,7753.0,10662.625,False
FBXO32,13305.0,13332.0,8260.5,7753.0,10662.625,False
AGK,13305.0,13332.0,8260.5,7753.0,10662.625,False
LIMA1,13305.0,13332.0,8260.5,7753.0,10662.625,False
FHIT,13305.0,13332.0,8260.5,7753.0,10662.625,False
IFT46,13305.0,13332.0,8260.5,7753.0,10662.625,False
RWDD3,13305.0,13332.0,8260.5,7753.0,10662.625,False
DMPK,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC106047.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
TSTD3,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC243960.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
FANCF,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL031123.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC115618.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF783,13305.0,13332.0,8260.5,7753.0,10662.625,False
TDRKH,13305.0,13332.0,8260.5,7753.0,10662.625,False
P2RY6,13305.0,13332.0,8260.5,7753.0,10662.625,False
CTSG,13305.0,13332.0,8260.5,7753.0,10662.625,False
AP000704.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
NET1,13305.0,13332.0,8260.5,7753.0,10662.625,False
EPPK1,13305.0,13332.0,8260.5,7753.0,10662.625,False
QRSL1,13305.0,13332.0,8260.5,7753.0,10662.625,False
LRRC70,13305.0,13332.0,8260.5,7753.0,10662.625,False
TMEM255B,13305.0,13332.0,8260.5,7753.0,10662.625,False
ESR1,13305.0,13332.0,8260.5,7753.0,10662.625,False
LRRC3,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC006547.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC068446.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL138731.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
B3GNT9,13305.0,13332.0,8260.5,7753.0,10662.625,False
GNAO1,13305.0,13332.0,8260.5,7753.0,10662.625,False
GDPD1,13305.0,13332.0,8260.5,7753.0,10662.625,False
C1orf21,13305.0,13332.0,8260.5,7753.0,10662.625,False
PEX11A,13305.0,13332.0,8260.5,7753.0,10662.625,False
JCAD,13305.0,13332.0,8260.5,7753.0,10662.625,False
PRIM1,13305.0,13332.0,8260.5,7753.0,10662.625,False
MVK,13305.0,13332.0,8260.5,7753.0,10662.625,False
HBD,13305.0,13332.0,8260.5,7753.0,10662.625,False
MCF2,13305.0,13332.0,8260.5,7753.0,10662.625,False
MORN2,13305.0,13332.0,8260.5,7753.0,10662.625,False
C2CD4B,13305.0,13332.0,8260.5,7753.0,10662.625,False
VAV2,13305.0,13332.0,8260.5,7753.0,10662.625,False
BAIAP2L1,13305.0,13332.0,8260.5,7753.0,10662.625,False
RNF219,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL645465.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC021483.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC005837.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
DSP,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL391834.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
SCG2,13305.0,13332.0,8260.5,7753.0,10662.625,False
GTF2IRD1,13305.0,13332.0,8260.5,7753.0,10662.625,False
N6AMT1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SH2D4B,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC092171.5,13305.0,13332.0,8260.5,7753.0,10662.625,False
MAP3K15,13305.0,13332.0,8260.5,7753.0,10662.625,False
EPB41L4B,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC027031.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
ABHD6,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC067747.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SLC22A23,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL023803.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
RGL1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SLC14A1,13305.0,13332.0,8260.5,7753.0,10662.625,True
AC006238.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
HIST1H4A,13305.0,13332.0,8260.5,7753.0,10662.625,False
C7orf25,13305.0,13332.0,8260.5,7753.0,10662.625,False
CPLANE1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC073591.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF436-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
OTUD7B,13305.0,13332.0,8260.5,7753.0,10662.625,False
ABTB2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL512408.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SPATA24,13305.0,13332.0,8260.5,7753.0,10662.625,False
TMC5,13305.0,13332.0,8260.5,7753.0,10662.625,False
PCOLCE,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC011524.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL035446.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ADAM32,13305.0,13332.0,8260.5,7753.0,10662.625,False
CCDC58,13305.0,13332.0,8260.5,7753.0,10662.625,False
TIMELESS,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC006254.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
STAP1,13305.0,13332.0,8260.5,7753.0,10662.625,False
IFIT1B,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC008676.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
NR2C2AP,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC012510.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
UBE2L5,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC008736.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ACSM3,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC068189.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC012173.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
CASQ1,13305.0,13332.0,8260.5,7753.0,10662.625,False
NYX,13305.0,13332.0,8260.5,7753.0,10662.625,False
LHFPL4,13305.0,13332.0,8260.5,7753.0,10662.625,False
MIOX,13305.0,13332.0,8260.5,7753.0,10662.625,False
PHLDB3,13305.0,13332.0,8260.5,7753.0,10662.625,False
GCNT3,13305.0,13332.0,8260.5,7753.0,10662.625,False
CDKL1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SLC2A1-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
LINC01991,13305.0,13332.0,8260.5,7753.0,10662.625,False
DRICH1,13305.0,13332.0,8260.5,7753.0,10662.625,False
FOXI1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SRFBP1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF483,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC245060.6,13305.0,13332.0,8260.5,7753.0,10662.625,False
GNPDA2,13305.0,13332.0,8260.5,7753.0,10662.625,False
TNFRSF10D,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF532,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC005288.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC099063.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
GOLGA6L10,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC006111.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
ESCO2,13305.0,13332.0,8260.5,7753.0,10662.625,False
COQ5,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL022328.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL035461.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
RHOBTB3,13305.0,13332.0,8260.5,7753.0,10662.625,False
B4GALNT2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC239798.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
EEF2K,13305.0,13332.0,8260.5,7753.0,10662.625,False
GLDN,13305.0,13332.0,8260.5,7753.0,10662.625,False
KHK,13305.0,13332.0,8260.5,7753.0,10662.625,False
NT5C3B,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF788P,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL451067.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC010359.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
GGT6,13305.0,13332.0,8260.5,7753.0,10662.625,False
RBM15-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
CCDC134,13305.0,13332.0,8260.5,7753.0,10662.625,False
NXF3,13305.0,13332.0,8260.5,7753.0,10662.625,False
YY2,13305.0,13332.0,8260.5,7753.0,10662.625,False
ENO3,13305.0,13332.0,8260.5,7753.0,10662.625,False
B4GALT2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC135782.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC006064.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC087500.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ECSCR,13305.0,13332.0,8260.5,7753.0,10662.625,False
SP2-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
NKD1,13305.0,13332.0,8260.5,7753.0,10662.625,False
WARS2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL591845.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC020656.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC073389.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC126763.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF284,13305.0,13332.0,8260.5,7753.0,10662.625,False
ADAM20,13305.0,13332.0,8260.5,7753.0,10662.625,False
TIGD2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL590708.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
RAB15,13305.0,13332.0,8260.5,7753.0,10662.625,False
TMEM182,13305.0,13332.0,8260.5,7753.0,10662.625,False
LHX1,13305.0,13332.0,8260.5,7753.0,10662.625,False
FLVCR2,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF670,13305.0,13332.0,8260.5,7753.0,10662.625,False
CCDC138,13305.0,13332.0,8260.5,7753.0,10662.625,False
NR2E1,13305.0,13332.0,8260.5,7753.0,10662.625,False
MAP3K10,13305.0,13332.0,8260.5,7753.0,10662.625,False
AGFG2,13305.0,13332.0,8260.5,7753.0,10662.625,False
HAMP,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF470,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC004817.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
EIF2S3B,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC008781.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
VEPH1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ASMTL-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC015712.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC073359.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
DZANK1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF181,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF19,13305.0,13332.0,8260.5,7753.0,10662.625,False
CR786580.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
PRPF40B,13305.0,13332.0,8260.5,7753.0,10662.625,False
RIN1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SLC2A8,13305.0,13332.0,8260.5,7753.0,10662.625,True
PGAP3,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC087482.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL162258.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
MINPP1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC090377.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SPC25,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC004034.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
VSIG4,13305.0,13332.0,8260.5,7753.0,10662.625,False
NLRC3,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC084824.5,13305.0,13332.0,8260.5,7753.0,10662.625,False
TMEM206,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC104472.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
TMEM229B,13305.0,13332.0,8260.5,7753.0,10662.625,False
ASIP,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNHIT6,13305.0,13332.0,8260.5,7753.0,10662.625,False
ADAT2,13305.0,13332.0,8260.5,7753.0,10662.625,False
NCBP2-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
CMYA5,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC102953.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
LINC01235,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC010525.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
CACNB2,13305.0,13332.0,8260.5,7753.0,10662.625,False
GPRIN1,13305.0,13332.0,8260.5,7753.0,10662.625,False
RPL39L,13305.0,13332.0,8260.5,7753.0,10662.625,False
GALNT15,13305.0,13332.0,8260.5,7753.0,10662.625,False
TRIM34,13305.0,13332.0,8260.5,7753.0,10662.625,False
OIP5,13305.0,13332.0,8260.5,7753.0,10662.625,False
TSEN2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC130324.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
C12orf29,13305.0,13332.0,8260.5,7753.0,10662.625,False
SYN2,13305.0,13332.0,8260.5,7753.0,10662.625,False
SPIN4,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL450326.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
CENPF,13305.0,13332.0,8260.5,7753.0,10662.625,False
RIMKLB,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC103858.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
METTL7B,13305.0,13332.0,8260.5,7753.0,10662.625,False
HIST1H4J,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC116913.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
MAMDC4,13305.0,13332.0,8260.5,7753.0,10662.625,False
PRKAR2A-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
IFT172,13305.0,13332.0,8260.5,7753.0,10662.625,False
GP9,13305.0,13332.0,8260.5,7753.0,10662.625,False
DAW1,13305.0,13332.0,8260.5,7753.0,10662.625,False
C21orf58,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC009228.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC124068.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
CAMTA1-DT,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC097065.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
RP9,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL024508.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZNF575,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL133367.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SPEF2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC100861.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
MFSD2B,13305.0,13332.0,8260.5,7753.0,10662.625,False
RAD51,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC130324.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
CDKN2A,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC073534.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
ADAD2,13305.0,13332.0,8260.5,7753.0,10662.625,False
PFN2,13305.0,13332.0,8260.5,7753.0,10662.625,False
FOXD3-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC091057.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
TIMD4,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL109955.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
NSG1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL158163.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
ABCG8,13305.0,13332.0,8260.5,7753.0,10662.625,False
ELMOD1,13305.0,13332.0,8260.5,7753.0,10662.625,False
PDE2A,13305.0,13332.0,8260.5,7753.0,10662.625,False
CETP,13305.0,13332.0,8260.5,7753.0,10662.625,False
TOLLIP-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC010491.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ARHGAP31,13305.0,13332.0,8260.5,7753.0,10662.625,False
HIST1H3F,13305.0,13332.0,8260.5,7753.0,10662.625,False
TCEAL1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL138963.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
FBF1,13305.0,13332.0,8260.5,7753.0,10662.625,False
HIST1H4D,13305.0,13332.0,8260.5,7753.0,10662.625,False
POGLUT1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC019069.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
TMSB4Y,13305.0,13332.0,8260.5,7753.0,10662.625,False
DPH6,13305.0,13332.0,8260.5,7753.0,10662.625,False
SCT,13305.0,13332.0,8260.5,7753.0,10662.625,False
ITGA10,13305.0,13332.0,8260.5,7753.0,10662.625,False
TNFSF9,13305.0,13332.0,8260.5,7753.0,10662.625,False
FGFR1,13305.0,13332.0,8260.5,7753.0,10662.625,False
BTG3,13305.0,13332.0,8260.5,7753.0,10662.625,False
GPD1L,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC239800.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
DMGDH,13305.0,13332.0,8260.5,7753.0,10662.625,False
SLC22A14,13305.0,13332.0,8260.5,7753.0,10662.625,False
AP000919.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
CYGB,13305.0,13332.0,8260.5,7753.0,10662.625,False
SLFN12L,13305.0,13332.0,8260.5,7753.0,10662.625,False
FFAR3,13305.0,13332.0,8260.5,7753.0,10662.625,False
TAPT1-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
COQ3,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL034417.4,13305.0,13332.0,8260.5,7753.0,10662.625,False
CTSE,13305.0,13332.0,8260.5,7753.0,10662.625,False
TLR8-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL731563.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC000068.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
MARS2,13305.0,13332.0,8260.5,7753.0,10662.625,False
TRIM71,13305.0,13332.0,8260.5,7753.0,10662.625,False
CDHR2,13305.0,13332.0,8260.5,7753.0,10662.625,False
ELOVL3,13305.0,13332.0,8260.5,7753.0,10662.625,False
SLAMF1,13305.0,13332.0,8260.5,7753.0,10662.625,False
CAV2,13305.0,13332.0,8260.5,7753.0,10662.625,False
SLC12A5,13305.0,13332.0,8260.5,7753.0,10662.625,True
TMEM156,13305.0,13332.0,8260.5,7753.0,10662.625,False
FUT2,13305.0,13332.0,8260.5,7753.0,10662.625,False
HOXA5,13305.0,13332.0,8260.5,7753.0,10662.625,False
DYNC2H1,13305.0,13332.0,8260.5,7753.0,10662.625,False
PDYN-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
BICD1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC018816.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SUV39H2,13305.0,13332.0,8260.5,7753.0,10662.625,False
SH3RF3-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
TEPP,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL022238.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
RGS16,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL121983.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
DCP1B,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL354920.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
CRYGS,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZSCAN21,13305.0,13332.0,8260.5,7753.0,10662.625,False
HSF4,13305.0,13332.0,8260.5,7753.0,10662.625,False
CTCFL,13305.0,13332.0,8260.5,7753.0,10662.625,False
LINC01482,13305.0,13332.0,8260.5,7753.0,10662.625,False
DUS4L,13305.0,13332.0,8260.5,7753.0,10662.625,False
GJB2,13305.0,13332.0,8260.5,7753.0,10662.625,False
OSCP1,13305.0,13332.0,8260.5,7753.0,10662.625,False
KIAA0895,13305.0,13332.0,8260.5,7753.0,10662.625,False
PIMREG,13305.0,13332.0,8260.5,7753.0,10662.625,False
UBAC2-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZHX3,13305.0,13332.0,8260.5,7753.0,10662.625,False
CENPO,13305.0,13332.0,8260.5,7753.0,10662.625,False
ACAD11,13305.0,13332.0,8260.5,7753.0,10662.625,False
PODXL2,13305.0,13332.0,8260.5,7753.0,10662.625,False
GOLGA6L4,13305.0,13332.0,8260.5,7753.0,10662.625,False
NDUFB2-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
PRSS23,13305.0,13332.0,8260.5,7753.0,10662.625,False
CCDC163,13305.0,13332.0,8260.5,7753.0,10662.625,False
CCDC106,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC013403.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
SLC25A18,13305.0,13332.0,8260.5,7753.0,10662.625,True
MMP19,13305.0,13332.0,8260.5,7753.0,10662.625,False
C18orf65,13305.0,13332.0,8260.5,7753.0,10662.625,False
MTBP,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC109927.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC023509.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC087286.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
IKZF2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC093752.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
BICDL1,13305.0,13332.0,8260.5,7753.0,10662.625,False
ITGA8,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC112907.3,13305.0,13332.0,8260.5,7753.0,10662.625,False
ZC3H12C,13305.0,13332.0,8260.5,7753.0,10662.625,False
RORB,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC079171.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
C19orf84,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC016596.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL136454.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
MBLAC2,13305.0,13332.0,8260.5,7753.0,10662.625,False
AL157938.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
DPPA4,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC234582.2,13305.0,13332.0,8260.5,7753.0,10662.625,False
ST8SIA6-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
SPATA41,13305.0,13332.0,8260.5,7753.0,10662.625,False
BX571846.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
NUDT14,13305.0,13332.0,8260.5,7753.0,10662.625,False
THBS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC087386.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC104667.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
BHLHE40-AS1,13305.0,13332.0,8260.5,7753.0,10662.625,False
CCDC154,13305.0,13332.0,8260.5,7753.0,10662.625,False
AC109809.1,13305.0,13332.0,8260.5,7753.0,10662.625,False
KCNK5,13305.0,13332.0,8260.5,7753.0,10662.625,False
