,is_slc
MAR02608__sd_flux,False
MAR02608__ci_lower,False
MAR02608__ci_upper,False
MAR02608__cv,False
MAR02611__mean_flux,False
MAR02611__sd_flux,False
MAR02611__ci_lower,False
MAR02611__ci_upper,False
MAR02611__cv,False
MAR02614__mean_flux,False
MAR02614__sd_flux,False
MAR02614__ci_lower,False
MAR02614__ci_upper,False
MAR02614__cv,False
MAR02620__mean_flux,False
MAR02620__sd_flux,False
MAR02620__ci_lower,False
MAR02620__ci_upper,False
MAR02620__cv,False
MAR02623__mean_flux,False
MAR02623__sd_flux,False
MAR02623__ci_lower,False
MAR02623__ci_upper,False
MAR02623__cv,False
MAR02626__mean_flux,False
MAR02626__sd_flux,False
MAR02626__ci_lower,False
MAR02626__ci_upper,False
MAR02626__cv,False
MAR02633__mean_flux,False
MAR02633__sd_flux,False
MAR02633__ci_lower,False
MAR02633__ci_upper,False
MAR02633__cv,False
MAR02636__mean_flux,False
MAR02636__sd_flux,False
MAR02636__ci_lower,False
MAR02636__ci_upper,False
MAR02636__cv,False
MAR02642__mean_flux,False
MAR02642__sd_flux,False
MAR02642__ci_lower,False
MAR02642__ci_upper,False
MAR02642__cv,False
MAR02648__mean_flux,False
MAR02648__sd_flux,False
MAR02648__ci_lower,False
MAR02648__ci_upper,False
MAR02648__cv,False
MAR02651__mean_flux,False
MAR02651__sd_flux,False
MAR02651__ci_lower,False
MAR02651__ci_upper,False
MAR02651__cv,False
MAR02654__mean_flux,False
MAR02654__sd_flux,False
MAR02654__ci_lower,False
MAR02654__ci_upper,False
MAR02654__cv,False
MAR02657__mean_flux,False
MAR02657__sd_flux,False
MAR02657__ci_lower,False
MAR02657__ci_upper,False
MAR02657__cv,False
MAR02660__mean_flux,False
MAR02660__sd_flux,False
MAR02660__ci_lower,False
MAR02660__ci_upper,False
MAR02660__cv,False
MAR02663__mean_flux,False
MAR02663__sd_flux,False
MAR02663__ci_lower,False
MAR02663__ci_upper,False
MAR02663__cv,False
MAR02666__mean_flux,False
MAR02666__sd_flux,False
MAR02666__ci_lower,False
MAR02666__ci_upper,False
MAR02666__cv,False
MAR02669__mean_flux,False
MAR02669__sd_flux,False
MAR02669__ci_lower,False
MAR02669__ci_upper,False
MAR02669__cv,False
MAR02672__mean_flux,False
MAR02672__sd_flux,False
MAR02672__ci_lower,False
MAR02672__ci_upper,False
MAR02672__cv,False
MAR02675__mean_flux,False
MAR02675__sd_flux,False
MAR02675__ci_lower,False
MAR02675__ci_upper,False
MAR02675__cv,False
MAR02678__mean_flux,False
MAR02678__sd_flux,False
MAR02678__ci_lower,False
MAR02678__ci_upper,False
MAR02678__cv,False
MAR02681__mean_flux,False
MAR02681__sd_flux,False
MAR02681__ci_lower,False
MAR02681__ci_upper,False
MAR02681__cv,False
MAR02684__mean_flux,False
MAR02684__sd_flux,False
MAR02684__ci_lower,False
MAR02684__ci_upper,False
MAR02684__cv,False
MAR02687__mean_flux,False
MAR02687__sd_flux,False
MAR02687__ci_lower,False
MAR02687__ci_upper,False
MAR02687__cv,False
MAR02690__mean_flux,False
MAR02690__sd_flux,False
MAR02690__ci_lower,False
MAR02690__ci_upper,False
MAR02690__cv,False
MAR02693__mean_flux,False
MAR02693__sd_flux,False
MAR02693__ci_lower,False
MAR02693__ci_upper,False
MAR02693__cv,False
MAR02699__mean_flux,False
MAR02699__sd_flux,False
MAR02699__ci_lower,False
MAR02699__ci_upper,False
MAR02699__cv,False
MAR02702__mean_flux,False
MAR02702__sd_flux,False
MAR02702__ci_lower,False
MAR02702__ci_upper,False
MAR02702__cv,False
MAR02705__mean_flux,False
MAR02705__sd_flux,False
MAR02705__ci_lower,False
MAR02705__ci_upper,False
MAR02705__cv,False
MAR02708__mean_flux,False
MAR02708__sd_flux,False
MAR02708__ci_lower,False
MAR02708__ci_upper,False
MAR02708__cv,False
MAR02711__mean_flux,False
MAR02711__sd_flux,False
MAR02711__ci_lower,False
MAR02711__ci_upper,False
MAR02711__cv,False
MAR02714__mean_flux,False
MAR02714__sd_flux,False
MAR02714__ci_lower,False
MAR02714__ci_upper,False
MAR02714__cv,False
MAR02717__mean_flux,False
MAR02717__sd_flux,False
MAR02717__ci_lower,False
MAR02717__ci_upper,False
MAR02717__cv,False
MAR02720__mean_flux,False
MAR02720__sd_flux,False
MAR02720__ci_lower,False
MAR02720__ci_upper,False
MAR02720__cv,False
MAR02726__mean_flux,False
MAR02726__sd_flux,False
MAR02726__ci_lower,False
MAR02726__ci_upper,False
MAR02726__cv,False
MAR02730__mean_flux,False
MAR02730__sd_flux,False
MAR02730__ci_lower,False
MAR02730__ci_upper,False
MAR02730__cv,False
MAR02733__mean_flux,False
MAR02733__sd_flux,False
MAR02733__ci_lower,False
MAR02733__ci_upper,False
MAR02733__cv,False
MAR02736__mean_flux,False
MAR02736__sd_flux,False
MAR02736__ci_lower,False
MAR02736__ci_upper,False
MAR02736__cv,False
MAR02739__mean_flux,False
MAR02739__sd_flux,False
MAR02739__ci_lower,False
MAR02739__ci_upper,False
MAR02739__cv,False
MAR02742__mean_flux,False
MAR02742__sd_flux,False
MAR02742__ci_lower,False
MAR02742__ci_upper,False
MAR02742__cv,False
MAR02746__mean_flux,False
MAR02746__sd_flux,False
MAR02746__ci_lower,False
MAR02746__ci_upper,False
MAR02746__cv,False
MAR02752__mean_flux,False
MAR02752__sd_flux,False
MAR02752__ci_lower,False
MAR02752__ci_upper,False
MAR02752__cv,False
MAR02755__mean_flux,False
MAR02755__sd_flux,False
MAR02755__ci_lower,False
MAR02755__ci_upper,False
MAR02755__cv,False
MAR02759__mean_flux,False
MAR02759__sd_flux,False
MAR02759__ci_lower,False
MAR02759__ci_upper,False
MAR02759__cv,False
MAR02762__mean_flux,False
MAR02762__sd_flux,False
MAR02762__ci_lower,False
MAR02762__ci_upper,False
MAR02762__cv,False
MAR02768__mean_flux,False
MAR02768__sd_flux,False
MAR02768__ci_lower,False
MAR02768__ci_upper,False
MAR02768__cv,False
MAR02771__mean_flux,False
MAR02771__sd_flux,False
MAR02771__ci_lower,False
MAR02771__ci_upper,False
MAR02771__cv,False
MAR02774__mean_flux,False
MAR02774__sd_flux,False
MAR02774__ci_lower,False
MAR02774__ci_upper,False
MAR02774__cv,False
MAR02877__mean_flux,False
MAR02877__sd_flux,False
MAR02877__ci_lower,False
MAR02877__ci_upper,False
MAR02877__cv,False
MAR03032__mean_flux,False
MAR03032__sd_flux,False
MAR03032__ci_lower,False
MAR03032__ci_upper,False
MAR03032__cv,False
MAR03521__mean_flux,False
MAR03521__sd_flux,False
MAR03521__ci_lower,False
MAR03521__ci_upper,False
MAR03521__cv,False
MAR00160__mean_flux,True
MAR00160__sd_flux,True
MAR00160__ci_lower,True
MAR00160__ci_upper,True
MAR00160__cv,True
MAR00161__mean_flux,False
MAR00161__sd_flux,False
MAR00161__ci_lower,False
MAR00161__ci_upper,False
MAR00161__cv,False
MAR00162__mean_flux,True
MAR00162__sd_flux,True
MAR00162__ci_lower,True
MAR00162__ci_upper,True
MAR00162__cv,True
MAR00163__mean_flux,False
MAR00163__sd_flux,False
MAR00163__ci_lower,False
MAR00163__ci_upper,False
MAR00163__cv,False
MAR02592__mean_flux,True
MAR02592__sd_flux,True
MAR02592__ci_lower,True
MAR02592__ci_upper,True
MAR02592__cv,True
MAR02593__mean_flux,False
MAR02593__sd_flux,False
MAR02593__ci_lower,False
MAR02593__ci_upper,False
MAR02593__cv,False
MAR02596__mean_flux,True
MAR02596__sd_flux,True
MAR02596__ci_lower,True
MAR02596__ci_upper,True
MAR02596__cv,True
MAR02598__mean_flux,False
MAR02598__sd_flux,False
MAR02598__ci_lower,False
MAR02598__ci_upper,False
MAR02598__cv,False
MAR02600__mean_flux,True
MAR02600__sd_flux,True
MAR02600__ci_lower,True
MAR02600__ci_upper,True
MAR02600__cv,True
MAR02601__mean_flux,False
MAR02601__sd_flux,False
MAR02601__ci_lower,False
MAR02601__ci_upper,False
MAR02601__cv,False
MAR02603__mean_flux,True
MAR02603__sd_flux,True
MAR02603__ci_lower,True
MAR02603__ci_upper,True
MAR02603__cv,True
MAR02604__mean_flux,False
MAR02604__sd_flux,False
MAR02604__ci_lower,False
MAR02604__ci_upper,False
MAR02604__cv,False
MAR02606__mean_flux,True
MAR02606__sd_flux,True
MAR02606__ci_lower,True
MAR02606__ci_upper,True
MAR02606__cv,True
MAR02607__mean_flux,False
MAR02607__sd_flux,False
MAR02607__ci_lower,False
MAR02607__ci_upper,False
MAR02607__cv,False
MAR02609__mean_flux,True
MAR02609__sd_flux,True
MAR02609__ci_lower,True
MAR02609__ci_upper,True
MAR02609__cv,True
MAR02610__mean_flux,False
MAR02610__sd_flux,False
MAR02610__ci_lower,False
MAR02610__ci_upper,False
MAR02610__cv,False
MAR02612__mean_flux,True
MAR02612__sd_flux,True
MAR02612__ci_lower,True
MAR02612__ci_upper,True
MAR02612__cv,True
MAR02613__mean_flux,False
MAR02613__sd_flux,False
MAR02613__ci_lower,False
MAR02613__ci_upper,False
MAR02613__cv,False
MAR02616__mean_flux,True
MAR02616__sd_flux,True
MAR02616__ci_lower,True
MAR02616__ci_upper,True
MAR02616__cv,True
MAR02618__mean_flux,False
MAR02618__sd_flux,False
MAR02618__ci_lower,False
MAR02618__ci_upper,False
MAR02618__cv,False
MAR02621__mean_flux,True
MAR02621__sd_flux,True
MAR02621__ci_lower,True
MAR02621__ci_upper,True
MAR02621__cv,True
MAR02622__mean_flux,False
MAR02622__sd_flux,False
MAR02622__ci_lower,False
MAR02622__ci_upper,False
MAR02622__cv,False
MAR02624__mean_flux,True
MAR02624__sd_flux,True
MAR02624__ci_lower,True
MAR02624__ci_upper,True
MAR02624__cv,True
MAR02625__mean_flux,False
MAR02625__sd_flux,False
MAR02625__ci_lower,False
MAR02625__ci_upper,False
MAR02625__cv,False
MAR02629__mean_flux,True
MAR02629__sd_flux,True
MAR02629__ci_lower,True
MAR02629__ci_upper,True
MAR02629__cv,True
MAR02630__mean_flux,False
MAR02630__sd_flux,False
MAR02630__ci_lower,False
MAR02630__ci_upper,False
MAR02630__cv,False
MAR02634__mean_flux,True
MAR02634__sd_flux,True
MAR02634__ci_lower,True
MAR02634__ci_upper,True
MAR02634__cv,True
MAR02635__mean_flux,False
MAR02635__sd_flux,False
MAR02635__ci_lower,False
MAR02635__ci_upper,False
MAR02635__cv,False
MAR02638__mean_flux,True
MAR02638__sd_flux,True
MAR02638__ci_lower,True
MAR02638__ci_upper,True
MAR02638__cv,True
MAR02640__mean_flux,False
MAR02640__sd_flux,False
MAR02640__ci_lower,False
MAR02640__ci_upper,False
MAR02640__cv,False
MAR02644__mean_flux,True
MAR02644__sd_flux,True
MAR02644__ci_lower,True
MAR02644__ci_upper,True
MAR02644__cv,True
MAR02646__mean_flux,False
MAR02646__sd_flux,False
MAR02646__ci_lower,False
MAR02646__ci_upper,False
MAR02646__cv,False
MAR02649__mean_flux,True
MAR02649__sd_flux,True
MAR02649__ci_lower,True
MAR02649__ci_upper,True
MAR02649__cv,True
MAR02650__mean_flux,False
MAR02650__sd_flux,False
MAR02650__ci_lower,False
MAR02650__ci_upper,False
MAR02650__cv,False
MAR02652__mean_flux,True
MAR02652__sd_flux,True
MAR02652__ci_lower,True
MAR02652__ci_upper,True
MAR02652__cv,True
MAR02653__mean_flux,False
MAR02653__sd_flux,False
MAR02653__ci_lower,False
MAR02653__ci_upper,False
MAR02653__cv,False
MAR02655__mean_flux,True
MAR02655__sd_flux,True
MAR02655__ci_lower,True
MAR02655__ci_upper,True
MAR02655__cv,True
MAR02656__mean_flux,False
MAR02656__sd_flux,False
MAR02656__ci_lower,False
MAR02656__ci_upper,False
MAR02656__cv,False
MAR02658__mean_flux,True
MAR02658__sd_flux,True
MAR02658__ci_lower,True
MAR02658__ci_upper,True
MAR02658__cv,True
MAR02659__mean_flux,False
MAR02659__sd_flux,False
MAR02659__ci_lower,False
MAR02659__ci_upper,False
MAR02659__cv,False
MAR02661__mean_flux,True
MAR02661__sd_flux,True
MAR02661__ci_lower,True
MAR02661__ci_upper,True
MAR02661__cv,True
MAR02662__mean_flux,False
MAR02662__sd_flux,False
MAR02662__ci_lower,False
MAR02662__ci_upper,False
MAR02662__cv,False
MAR02664__mean_flux,True
MAR02664__sd_flux,True
MAR02664__ci_lower,True
MAR02664__ci_upper,True
MAR02664__cv,True
MAR02665__mean_flux,False
MAR02665__sd_flux,False
MAR02665__ci_lower,False
MAR02665__ci_upper,False
MAR02665__cv,False
MAR02667__mean_flux,True
MAR02667__sd_flux,True
MAR02667__ci_lower,True
MAR02667__ci_upper,True
MAR02667__cv,True
MAR02668__mean_flux,False
MAR02668__sd_flux,False
MAR02668__ci_lower,False
MAR02668__ci_upper,False
MAR02668__cv,False
MAR02670__mean_flux,True
MAR02670__sd_flux,True
MAR02670__ci_lower,True
MAR02670__ci_upper,True
MAR02670__cv,True
MAR02671__mean_flux,False
MAR02671__sd_flux,False
MAR02671__ci_lower,False
MAR02671__ci_upper,False
MAR02671__cv,False
MAR02673__mean_flux,True
MAR02673__sd_flux,True
MAR02673__ci_lower,True
MAR02673__ci_upper,True
MAR02673__cv,True
MAR02674__mean_flux,False
MAR02674__sd_flux,False
MAR02674__ci_lower,False
MAR02674__ci_upper,False
MAR02674__cv,False
MAR02676__mean_flux,True
MAR02676__sd_flux,True
MAR02676__ci_lower,True
MAR02676__ci_upper,True
MAR02676__cv,True
MAR02677__mean_flux,False
MAR02677__sd_flux,False
MAR02677__ci_lower,False
MAR02677__ci_upper,False
MAR02677__cv,False
MAR02679__mean_flux,True
MAR02679__sd_flux,True
MAR02679__ci_lower,True
MAR02679__ci_upper,True
MAR02679__cv,True
MAR02680__mean_flux,False
MAR02680__sd_flux,False
MAR02680__ci_lower,False
MAR02680__ci_upper,False
MAR02680__cv,False
MAR02682__mean_flux,True
MAR02682__sd_flux,True
MAR02682__ci_lower,True
MAR02682__ci_upper,True
MAR02682__cv,True
MAR02683__mean_flux,False
MAR02683__sd_flux,False
MAR02683__ci_lower,False
MAR02683__ci_upper,False
MAR02683__cv,False
MAR02685__mean_flux,True
MAR02685__sd_flux,True
MAR02685__ci_lower,True
MAR02685__ci_upper,True
MAR02685__cv,True
MAR02686__mean_flux,False
MAR02686__sd_flux,False
MAR02686__ci_lower,False
MAR02686__ci_upper,False
MAR02686__cv,False
MAR02688__mean_flux,True
MAR02688__sd_flux,True
MAR02688__ci_lower,True
MAR02688__ci_upper,True
MAR02688__cv,True
MAR02689__mean_flux,False
MAR02689__sd_flux,False
MAR02689__ci_lower,False
MAR02689__ci_upper,False
MAR02689__cv,False
MAR02691__mean_flux,True
MAR02691__sd_flux,True
MAR02691__ci_lower,True
MAR02691__ci_upper,True
MAR02691__cv,True
MAR02692__mean_flux,False
MAR02692__sd_flux,False
MAR02692__ci_lower,False
MAR02692__ci_upper,False
MAR02692__cv,False
MAR02695__mean_flux,True
MAR02695__sd_flux,True
MAR02695__ci_lower,True
MAR02695__ci_upper,True
MAR02695__cv,True
MAR02697__mean_flux,False
MAR02697__sd_flux,False
MAR02697__ci_lower,False
MAR02697__ci_upper,False
MAR02697__cv,False
MAR02700__mean_flux,True
MAR02700__sd_flux,True
MAR02700__ci_lower,True
MAR02700__ci_upper,True
MAR02700__cv,True
MAR02701__mean_flux,False
MAR02701__sd_flux,False
MAR02701__ci_lower,False
MAR02701__ci_upper,False
MAR02701__cv,False
MAR02703__mean_flux,True
MAR02703__sd_flux,True
MAR02703__ci_lower,True
MAR02703__ci_upper,True
MAR02703__cv,True
MAR02704__mean_flux,False
MAR02704__sd_flux,False
MAR02704__ci_lower,False
MAR02704__ci_upper,False
MAR02704__cv,False
MAR02706__mean_flux,True
MAR02706__sd_flux,True
MAR02706__ci_lower,True
MAR02706__ci_upper,True
MAR02706__cv,True
MAR02707__mean_flux,False
MAR02707__sd_flux,False
MAR02707__ci_lower,False
MAR02707__ci_upper,False
MAR02707__cv,False
MAR02709__mean_flux,True
MAR02709__sd_flux,True
MAR02709__ci_lower,True
MAR02709__ci_upper,True
MAR02709__cv,True
MAR02710__mean_flux,False
MAR02710__sd_flux,False
MAR02710__ci_lower,False
MAR02710__ci_upper,False
MAR02710__cv,False
MAR02712__mean_flux,True
MAR02712__sd_flux,True
MAR02712__ci_lower,True
MAR02712__ci_upper,True
MAR02712__cv,True
MAR02713__mean_flux,False
MAR02713__sd_flux,False
MAR02713__ci_lower,False
MAR02713__ci_upper,False
MAR02713__cv,False
MAR02715__mean_flux,True
MAR02715__sd_flux,True
MAR02715__ci_lower,True
MAR02715__ci_upper,True
MAR02715__cv,True
MAR02716__mean_flux,False
MAR02716__sd_flux,False
MAR02716__ci_lower,False
MAR02716__ci_upper,False
MAR02716__cv,False
MAR02718__mean_flux,True
MAR02718__sd_flux,True
MAR02718__ci_lower,True
MAR02718__ci_upper,True
MAR02718__cv,True
MAR02719__mean_flux,False
MAR02719__sd_flux,False
MAR02719__ci_lower,False
MAR02719__ci_upper,False
MAR02719__cv,False
MAR02722__mean_flux,True
MAR02722__sd_flux,True
MAR02722__ci_lower,True
MAR02722__ci_upper,True
MAR02722__cv,True
MAR02724__mean_flux,False
MAR02724__sd_flux,False
MAR02724__ci_lower,False
MAR02724__ci_upper,False
MAR02724__cv,False
MAR02727__mean_flux,True
MAR02727__sd_flux,True
MAR02727__ci_lower,True
MAR02727__ci_upper,True
MAR02727__cv,True
MAR02729__mean_flux,False
MAR02729__sd_flux,False
MAR02729__ci_lower,False
MAR02729__ci_upper,False
MAR02729__cv,False
MAR02731__mean_flux,True
MAR02731__sd_flux,True
MAR02731__ci_lower,True
MAR02731__ci_upper,True
MAR02731__cv,True
MAR02732__mean_flux,False
MAR02732__sd_flux,False
MAR02732__ci_lower,False
MAR02732__ci_upper,False
MAR02732__cv,False
MAR02734__mean_flux,True
MAR02734__sd_flux,True
MAR02734__ci_lower,True
MAR02734__ci_upper,True
MAR02734__cv,True
MAR02735__mean_flux,False
MAR02735__sd_flux,False
MAR02735__ci_lower,False
MAR02735__ci_upper,False
MAR02735__cv,False
MAR02737__mean_flux,True
MAR02737__sd_flux,True
MAR02737__ci_lower,True
MAR02737__ci_upper,True
MAR02737__cv,True
MAR02738__mean_flux,False
MAR02738__sd_flux,False
MAR02738__ci_lower,False
MAR02738__ci_upper,False
MAR02738__cv,False
MAR02740__mean_flux,True
MAR02740__sd_flux,True
MAR02740__ci_lower,True
MAR02740__ci_upper,True
MAR02740__cv,True
MAR02741__mean_flux,False
MAR02741__sd_flux,False
MAR02741__ci_lower,False
MAR02741__ci_upper,False
MAR02741__cv,False
MAR02744__mean_flux,True
MAR02744__sd_flux,True
MAR02744__ci_lower,True
MAR02744__ci_upper,True
MAR02744__cv,True
MAR02745__mean_flux,False
MAR02745__sd_flux,False
MAR02745__ci_lower,False
MAR02745__ci_upper,False
MAR02745__cv,False
MAR02748__mean_flux,True
MAR02748__sd_flux,True
MAR02748__ci_lower,True
MAR02748__ci_upper,True
MAR02748__cv,True
MAR02750__mean_flux,False
MAR02750__sd_flux,False
MAR02750__ci_lower,False
MAR02750__ci_upper,False
MAR02750__cv,False
MAR02753__mean_flux,True
MAR02753__sd_flux,True
MAR02753__ci_lower,True
MAR02753__ci_upper,True
MAR02753__cv,True
MAR02754__mean_flux,False
MAR02754__sd_flux,False
MAR02754__ci_lower,False
MAR02754__ci_upper,False
MAR02754__cv,False
MAR02757__mean_flux,True
MAR02757__sd_flux,True
MAR02757__ci_lower,True
MAR02757__ci_upper,True
MAR02757__cv,True
MAR02758__mean_flux,False
MAR02758__sd_flux,False
MAR02758__ci_lower,False
MAR02758__ci_upper,False
MAR02758__cv,False
MAR02760__mean_flux,True
MAR02760__sd_flux,True
MAR02760__ci_lower,True
MAR02760__ci_upper,True
MAR02760__cv,True
MAR02761__mean_flux,False
MAR02761__sd_flux,False
MAR02761__ci_lower,False
MAR02761__ci_upper,False
MAR02761__cv,False
MAR02764__mean_flux,True
MAR02764__sd_flux,True
MAR02764__ci_lower,True
MAR02764__ci_upper,True
MAR02764__cv,True
MAR02766__mean_flux,False
MAR02766__sd_flux,False
MAR02766__ci_lower,False
MAR02766__ci_upper,False
MAR02766__cv,False
MAR02769__mean_flux,True
MAR02769__sd_flux,True
MAR02769__ci_lower,True
MAR02769__ci_upper,True
MAR02769__cv,True
MAR02770__mean_flux,False
MAR02770__sd_flux,False
MAR02770__ci_lower,False
MAR02770__ci_upper,False
MAR02770__cv,False
MAR02772__mean_flux,True
MAR02772__sd_flux,True
MAR02772__ci_lower,True
MAR02772__ci_upper,True
MAR02772__cv,True
MAR02773__mean_flux,False
MAR02773__sd_flux,False
MAR02773__ci_lower,False
MAR02773__ci_upper,False
MAR02773__cv,False
MAR02775__mean_flux,True
MAR02775__sd_flux,True
MAR02775__ci_lower,True
MAR02775__ci_upper,True
MAR02775__cv,True
MAR02776__mean_flux,False
MAR02776__sd_flux,False
MAR02776__ci_lower,False
MAR02776__ci_upper,False
MAR02776__cv,False
MAR03519__mean_flux,False
MAR03519__sd_flux,False
MAR03519__ci_lower,False
MAR03519__ci_upper,False
MAR03519__cv,False
MAR03520__mean_flux,False
MAR03520__sd_flux,False
MAR03520__ci_lower,False
MAR03520__ci_upper,False
MAR03520__cv,False
MAR08417__mean_flux,False
MAR08417__sd_flux,False
MAR08417__ci_lower,False
MAR08417__ci_upper,False
MAR08417__cv,False
MAR08418__mean_flux,False
MAR08418__sd_flux,False
MAR08418__ci_lower,False
MAR08418__ci_upper,False
MAR08418__cv,False
MAR03027__mean_flux,False
MAR03027__sd_flux,False
MAR03027__ci_lower,False
MAR03027__ci_upper,False
MAR03027__cv,False
MAR03028__mean_flux,False
MAR03028__sd_flux,False
MAR03028__ci_lower,False
MAR03028__ci_upper,False
MAR03028__cv,False
MAR03029__mean_flux,False
MAR03029__sd_flux,False
MAR03029__ci_lower,False
MAR03029__ci_upper,False
MAR03029__cv,False
MAR03030__mean_flux,False
MAR03030__sd_flux,False
MAR03030__ci_lower,False
MAR03030__ci_upper,False
MAR03030__cv,False
MAR03033__mean_flux,True
MAR03033__sd_flux,True
MAR03033__ci_lower,True
MAR03033__ci_upper,True
MAR03033__cv,True
MAR03034__mean_flux,False
MAR03034__sd_flux,False
MAR03034__ci_lower,False
MAR03034__ci_upper,False
MAR03034__cv,False
MAR03035__mean_flux,True
MAR03035__sd_flux,True
MAR03035__ci_lower,True
MAR03035__ci_upper,True
MAR03035__cv,True
MAR03037__mean_flux,False
MAR03037__sd_flux,False
MAR03037__ci_lower,False
MAR03037__ci_upper,False
MAR03037__cv,False
MAR02778__mean_flux,True
MAR02778__sd_flux,True
MAR02778__ci_lower,True
MAR02778__ci_upper,True
MAR02778__cv,True
MAR02780__mean_flux,False
MAR02780__sd_flux,False
MAR02780__ci_lower,False
MAR02780__ci_upper,False
MAR02780__cv,False
MAR02783__mean_flux,True
MAR02783__sd_flux,True
MAR02783__ci_lower,True
