feature,lda_score
MAR02832__sd_flux,4.667219976566942e+25
MAR03556__cv,4.666781386017727e+25
MAR03558__cv,4.666781386017727e+25
MAR03564__cv,4.666781386017727e+25
MAR03565__cv,4.666781386017727e+25
MAR03572__cv,4.666781386017727e+25
MAR03538__cv,4.666781386017727e+25
MAR03571__cv,4.666781386017727e+25
MAR03543__cv,4.666781386017727e+25
MAR03568__cv,4.666781386017727e+25
MAR03570__cv,4.666781386017727e+25
MAR03569__cv,4.666781386017727e+25
MAR09754__cv,4.666781386017727e+25
MAR03584__cv,4.666781386017727e+25
MAR03595__cv,4.666781386017727e+25
MAR03594__cv,4.666781386017727e+25
MAR03582__cv,4.666781386017727e+25
MAR03580__cv,4.666781386017727e+25
MAR03596__cv,4.666781386017727e+25
MAR03591__cv,4.666781386017727e+25
MAR03585__cv,4.666781386017727e+25
MAR03579__cv,4.666781386017727e+25
MAR03592__cv,4.666781386017727e+25
MAR03573__cv,4.666781386017727e+25
MAR03593__cv,4.666781386017727e+25
MAR03583__cv,4.666781386017727e+25
MAR09791__cv,4.666781386017727e+25
MAR00611__mean_flux,4.665785999826667e+25
MAR11447__mean_flux,4.665472753581559e+25
MAR04673__sd_flux,4.664789235010829e+25
MAR11366__cv,4.66473884798468e+25
MAR00078__ci_upper,4.664305802238269e+25
MAR04877__sd_flux,4.663289166593715e+25
MAR01136__ci_upper,4.663280322322105e+25
MAR00505__cv,4.662552815372493e+25
MAR12004__sd_flux,4.66174001152816e+25
MAR05136__sd_flux,4.661453409686599e+25
MAR05506__cv,4.661178246802779e+25
MAR09847__ci_lower,4.65951291555261e+25
MAR09824__ci_upper,4.65951291555261e+25
MAR04584__cv,4.659373086092773e+25
MAR09927__cv,4.659373086092773e+25
MAR09086__cv,4.658609070702508e+25
MAR02634__cv,4.656784103908496e+25
MAR00747__ci_lower,4.656457158720889e+25
MAR09108__ci_lower,4.656299977437116e+25
MAR03342__mean_flux,4.6560925518614966e+25
MAR02875__mean_flux,4.6558807333383596e+25
MAR11270__ci_lower,4.6556703804927135e+25
MAR00540__sd_flux,4.655230623580584e+25
MAR07811__sd_flux,4.654441541116837e+25
MAR04849__cv,4.654385491856614e+25
MAR09201__cv,4.654385491856614e+25
MAR05453__ci_upper,4.654297067172228e+25
MAR08744__cv,4.6539519337520404e+25
MAR02428__ci_upper,4.651573746031598e+25
MAR02426__ci_upper,4.651573746031598e+25
MAR03502__mean_flux,4.651280712121827e+25
MAR02509__mean_flux,4.65124227895251e+25
MAR10687__mean_flux,4.650894514914424e+25
MAR10929__mean_flux,4.650894514914424e+25
MAR11171__mean_flux,4.650894514914424e+25
MAR08473__mean_flux,4.650733834893013e+25
MAR02452__cv,4.650733834893013e+25
MAR02113__cv,4.650733834893013e+25
MAR06721__cv,4.650733834893013e+25
MAR12023__ci_lower,4.650733834893013e+25
MAR09305__mean_flux,4.650733834893013e+25
MAR02111__cv,4.650733834893013e+25
MAR04858__ci_upper,4.650733834893013e+25
MAR02109__cv,4.650733834893013e+25
MAR06720__cv,4.650733834893013e+25
MAR02080__cv,4.650733834893013e+25
MAR10618__cv,4.650733834893013e+25
MAR05255__cv,4.650733834893013e+25
MAR03588__cv,4.650733834893013e+25
MAR09749__ci_upper,4.650733834893013e+25
MAR08353__mean_flux,4.650733834893013e+25
MAR02454__cv,4.650733834893013e+25
MAR09073__mean_flux,4.650733834893013e+25
MAR03826__cv,4.650733834893013e+25
MAR04407__sd_flux,4.650733834893013e+25
MAR11370__mean_flux,4.650733834893013e+25
MAR02451__cv,4.650733834893013e+25
MAR00037__cv,4.650733834893013e+25
MAR07180__sd_flux,4.650733834893013e+25
MAR00223__cv,4.650733834893013e+25
MAR09767__sd_flux,4.650733834893013e+25
MAR07587__sd_flux,4.650733834893013e+25
MAR08216__cv,4.650733834893013e+25
MAR03193__mean_flux,4.650733834893013e+25
MAR07211__cv,4.650733834893013e+25
MAR07429__ci_lower,4.650733834893013e+25
MAR07212__cv,4.650733834893013e+25
MAR05528__ci_upper,4.650733834893013e+25
MAR11583__ci_lower,4.650733834893013e+25
MAR07429__mean_flux,4.650733834893013e+25
MAR08228__cv,4.650733834893013e+25
MAR02335__ci_upper,4.650733834893013e+25
MAR07428__ci_lower,4.650733834893013e+25
MAR03192__cv,4.650733834893013e+25
MAR08212__cv,4.650733834893013e+25
MAR09857__cv,4.650733834893013e+25
MAR02034__ci_upper,4.650733834893013e+25
MAR07213__cv,4.650733834893013e+25
MAR02629__ci_lower,4.650733834893013e+25
MAR06369__mean_flux,4.650733834893013e+25
MAR02082__cv,4.650733834893013e+25
MAR07601__cv,4.650733834893013e+25
MAR11282__cv,4.650733834893013e+25
MAR07599__cv,4.650733834893013e+25
MAR00580__sd_flux,4.650733834893013e+25
MAR09274__cv,4.650733834893013e+25
MAR03193__cv,4.650733834893013e+25
MAR06502__ci_upper,4.650733834893013e+25
MAR08215__cv,4.650733834893013e+25
MAR09637__mean_flux,4.650733834893013e+25
MAR06652__cv,4.650733834893013e+25
MAR10351__cv,4.650733834893013e+25
MAR11939__mean_flux,4.650733834893013e+25
MAR05503__cv,4.650733834893013e+25
MAR11944__sd_flux,4.650733834893013e+25
MAR11945__sd_flux,4.650733834893013e+25
MAR05254__cv,4.650733834893013e+25
MAR05561__cv,4.650733834893013e+25
MAR00732__cv,4.650733834893013e+25
MAR02083__cv,4.650733834893013e+25
MAR02069__cv,4.650733834893013e+25
MAR02084__cv,4.650733834893013e+25
MAR02057__mean_flux,4.650733834893013e+25
MAR05650__ci_upper,4.650733834893013e+25
MAR09758__sd_flux,4.650733834893013e+25
MAR02051__cv,4.650733834893013e+25
MAR03192__mean_flux,4.650733834893013e+25
MAR08184__cv,4.650733834893013e+25
MAR09346__sd_flux,4.650733834893013e+25
MAR02086__cv,4.650733834893013e+25
MAR02791__ci_lower,4.650733834893013e+25
MAR02045__cv,4.650733834893013e+25
MAR03780__ci_lower,4.650733834893013e+25
MAR02073__cv,4.650733834893013e+25
MAR02095__cv,4.650733834893013e+25
MAR02107__cv,4.650733834893013e+25
MAR00462__cv,4.650733834893013e+25
MAR11227__cv,4.650733834893013e+25
MAR02671__mean_flux,4.650080937765432e+25
MAR02033__mean_flux,4.649442987946007e+25
MAR02032__mean_flux,4.649442987946007e+25
MAR03868__mean_flux,4.648577729277408e+25
MAR02273__mean_flux,4.648345597452899e+25
MAR01035__cv,4.6480278114931855e+25
MAR02210__cv,4.6462275535598985e+25
MAR02268__ci_upper,4.645191822803757e+25
MAR02269__ci_upper,4.645191822803757e+25
MAR03024__ci_lower,4.644941122476628e+25
MAR00063__mean_flux,4.644857787647078e+25
MAR09439__cv,4.644619338955173e+25
MAR02813__ci_lower,4.64452353596097e+25
MAR04270__ci_lower,4.6439683124148945e+25
MAR08787__mean_flux,4.643176554330086e+25
MAR07431__mean_flux,4.643075407755745e+25
MAR13040__sd_flux,4.642508121428987e+25
MAR04722__sd_flux,4.642348245977723e+25
MAR05855__mean_flux,4.641628542193036e+25
MAR02181__cv,4.641373301882848e+25
MAR05680__cv,4.6413081156309944e+25
MAR02608__mean_flux,4.638562098469337e+25
MAR12665__mean_flux,4.638503310556937e+25
MAR02840__mean_flux,4.638054676801679e+25
MAR03243__ci_upper,4.636238092947116e+25
MAR09914__sd_flux,4.634584226727837e+25
MAR11420__cv,4.634124683586503e+25
MAR02362__cv,4.63388218903422e+25
MAR02363__cv,4.63388218903422e+25
MAR01922__mean_flux,4.633427055437042e+25
MAR00232__sd_flux,4.6333327275327614e+25
MAR05150__mean_flux,4.632230503313412e+25
MAR02785__cv,4.631877722109875e+25
MAR01104__cv,4.63125226109783e+25
MAR06329__cv,4.629416177048575e+25
MAR11808__ci_upper,4.628082704744656e+25
MAR00745__cv,4.627963206195369e+25
MAR02666__mean_flux,4.627615118794025e+25
MAR03802__mean_flux,4.627162062488899e+25
MAR02209__cv,4.627022745148903e+25
MAR02208__cv,4.627022745148903e+25
MAR01732__sd_flux,4.6268595859590124e+25
MAR03229__ci_lower,4.626305827449149e+25
MAR06778__sd_flux,4.625763753477992e+25
MAR00770__mean_flux,4.6242320834614045e+25
MAR00536__mean_flux,4.624071723356771e+25
MAR02732__ci_lower,4.623814041212077e+25
MAR04454__ci_lower,4.623588317514777e+25
MAR00970__cv,4.623522131554265e+25
MAR03258__ci_lower,4.623429766626205e+25
MAR02515__ci_upper,4.623281740086154e+25
MAR02266__cv,4.6228179445985404e+25
MAR00076__ci_upper,4.6223229397656794e+25
MAR04878__sd_flux,4.622098569673632e+25
MAR00243__sd_flux,4.622098569673632e+25
MAR03425__ci_lower,4.6216714017863e+25
MAR00060__ci_upper,4.620669170734058e+25
MAR09307__ci_lower,4.620584615814592e+25
MAR04527__ci_upper,4.620186131705503e+25
MAR04141__cv,4.619411415114939e+25
MAR13062__ci_upper,4.618883331490639e+25
MAR02775__mean_flux,4.6187689638287665e+25
MAR09042__ci_upper,4.618015472215821e+25
MAR00650__cv,4.61602914043953e+25
MAR10387__mean_flux,4.613784454558937e+25
MAR10256__mean_flux,4.613784454558937e+25
MAR03130__ci_lower,4.613435194015847e+25
MAR03132__ci_lower,4.613435194015847e+25
MAR05500__mean_flux,4.613083986707739e+25
MAR04159__ci_lower,4.612127612339268e+25
MAR02362__ci_lower,4.611951668100995e+25
MAR05141__sd_flux,4.6104063552500575e+25
MAR07207__ci_lower,4.61029486403596e+25
MAR02020__mean_flux,4.6083521461749135e+25
MAR05068__mean_flux,4.606055786404572e+25
MAR02187__cv,4.604349336899878e+25
MAR02715__cv,4.6043346073959906e+25
MAR08977__cv,4.603176221324207e+25
MAR05167__cv,4.602938714244227e+25
MAR06380__cv,4.601852763741143e+25
MAR11443__mean_flux,4.600868320322111e+25
MAR08561__sd_flux,4.6003667240306566e+25
MAR09961__ci_lower,4.600362711524772e+25
MAR02317__cv,4.6003095891737175e+25
MAR02319__cv,4.6003095891737175e+25
MAR07436__cv,4.600294674642787e+25
MAR04651__cv,4.599906375692339e+25
MAR01663__mean_flux,4.5999037521821346e+25
MAR03674__mean_flux,4.599469151756925e+25
MAR04654__cv,4.598948064891822e+25
MAR03984__ci_upper,4.598137543746251e+25
MAR02520__ci_upper,4.596438602727966e+25
MAR00452__ci_upper,4.596329811160425e+25
MAR00894__mean_flux,4.595234063987422e+25
MAR00895__mean_flux,4.595234063987422e+25
MAR05130__ci_lower,4.594999305259272e+25
MAR03063__mean_flux,4.591765960997457e+25
MAR00336__sd_flux,4.589776334755741e+25
MAR00203__cv,4.589397833069547e+25
MAR02183__cv,4.589343794182633e+25
MAR11487__mean_flux,4.589205282155446e+25
MAR09053__sd_flux,4.58725705307647e+25
MAR11487__cv,4.587086150059355e+25
MAR05128__cv,4.585298957558295e+25
MAR03150__cv,4.5838335720493726e+25
MAR04947__mean_flux,4.581227131580588e+25
MAR00758__cv,4.580278618072292e+25
MAR00006__mean_flux,4.580009972314641e+25
MAR07815__cv,4.5794758695853355e+25
MAR03185__ci_upper,4.57832471319098e+25
MAR03184__ci_upper,4.57832471319098e+25
MAR02048__ci_upper,4.578237175071956e+25
MAR02695__ci_lower,4.578149932989996e+25
MAR10036__cv,4.576722353329448e+25
MAR11256__ci_upper,4.57667951759307e+25
MAR04082__mean_flux,4.5766581333661225e+25
MAR09279__cv,4.5760173563739075e+25
MAR00657__cv,4.576002465034939e+25
MAR00654__cv,4.576002465034939e+25
MAR10375__cv,4.575622234594133e+25
MAR10250__cv,4.575622234594133e+25
MAR08859__cv,4.575477712275539e+25
MAR06008__mean_flux,4.575371613390065e+25
MAR03437__mean_flux,4.575190184632814e+25
MAR02750__sd_flux,4.5751336835385445e+25
MAR03502__sd_flux,4.574868854540485e+25
MAR06209__sd_flux,4.574796772291148e+25
MAR03792__ci_upper,4.574736734985757e+25
MAR00272__sd_flux,4.574268291562652e+25
MAR03027__sd_flux,4.5737030075266395e+25
MAR02353__ci_upper,4.572370703704789e+25
MAR05092__sd_flux,4.572288868093622e+25
MAR11359__cv,4.571941690813647e+25
MAR03899__mean_flux,4.571201274699069e+25
MAR03952__cv,4.570854732607323e+25
MAR02779__cv,4.569761490255659e+25
MAR01186__sd_flux,4.569386218895716e+25
MAR07432__cv,4.56911215343982e+25
MAR11503__mean_flux,4.569107340699453e+25
MAR11502__mean_flux,4.569107340699453e+25
MAR02415__ci_lower,4.5671892529663995e+25
MAR03630__cv,4.567011187328203e+25
MAR02798__cv,4.567011187328203e+25
MAR02737__cv,4.566928286454478e+25
MAR00583__sd_flux,4.566896214810959e+25
MAR03845__cv,4.566779365957773e+25
MAR04875__cv,4.566327678764437e+25
MAR10366__ci_lower,4.566104020023953e+25
MAR03593__sd_flux,4.565604527261346e+25
MAR03182__sd_flux,4.565379857088701e+25
MAR08942__cv,4.564943460011752e+25
MAR02604__sd_flux,4.5643708544844594e+25
MAR05456__cv,4.563614498613444e+25
MAR09744__cv,4.562687854446594e+25
MAR03222__ci_lower,4.562354382113215e+25
MAR04960__sd_flux,4.5602635499496635e+25
MAR10507__sd_flux,4.559991263164003e+25
MAR10902__cv,4.559991263164003e+25
MAR11450__sd_flux,4.559991263164003e+25
MAR11103__sd_flux,4.559991263164003e+25
MAR10758__ci_lower,4.559991263164003e+25
MAR04672__sd_flux,4.559991263164003e+25
MAR08676__sd_flux,4.559991263164003e+25
MAR01733__sd_flux,4.559991263164003e+25
MAR04222__mean_flux,4.559991263164003e+25
MAR07278__sd_flux,4.559991263164003e+25
MAR07573__ci_lower,4.559991263164003e+25
MAR02047__sd_flux,4.559991263164003e+25
MAR09439__mean_flux,4.559991263164003e+25
MAR20150__cv,4.559991263164003e+25
MAR10904__sd_flux,4.559991263164003e+25
MAR02558__cv,4.559991263164003e+25
MAR06763__sd_flux,4.559991263164003e+25
MAR01835__cv,4.559991263164003e+25
MAR01835__mean_flux,4.559991263164003e+25
MAR02473__sd_flux,4.559991263164003e+25
MAR06807__ci_upper,4.559991263164003e+25
MAR02562__cv,4.559991263164003e+25
MAR07572__ci_lower,4.559991263164003e+25
MAR02371__sd_flux,4.559991263164003e+25
MAR10651__cv,4.559991263164003e+25
MAR06256__cv,4.559991263164003e+25
MAR10660__cv,4.559991263164003e+25
MAR09589__mean_flux,4.559991263164003e+25
MAR04332__mean_flux,4.559991263164003e+25
MAR10662__sd_flux,4.559991263164003e+25
MAR09284__sd_flux,4.559991263164003e+25
MAR01243__cv,4.559991263164003e+25
MAR10991__sd_flux,4.559991263164003e+25
MAR01629__sd_flux,4.559991263164003e+25
MAR01350__cv,4.559991263164003e+25
MAR01615__sd_flux,4.559991263164003e+25
MAR10749__sd_flux,4.559991263164003e+25
MAR10167__mean_flux,4.559991263164003e+25
MAR01625__sd_flux,4.559991263164003e+25
MAR04180__ci_upper,4.559991263164003e+25
MAR11881__sd_flux,4.559991263164003e+25
MAR01245__cv,4.559991263164003e+25
MAR01623__sd_flux,4.559991263164003e+25
MAR04180__cv,4.559991263164003e+25
MAR02563__cv,4.559991263164003e+25
MAR11881__mean_flux,4.559991263164003e+25
MAR05411__mean_flux,4.559991263164003e+25
MAR10069__cv,4.559991263164003e+25
MAR06234__cv,4.559991263164003e+25
MAR09411__sd_flux,4.559991263164003e+25
MAR10991__ci_upper,4.559991263164003e+25
MAR06157__cv,4.559991263164003e+25
MAR00197__mean_flux,4.559991263164003e+25
MAR00783__sd_flux,4.559991263164003e+25
MAR10228__mean_flux,4.559991263164003e+25
MAR02420__cv,4.559991263164003e+25
MAR01734__sd_flux,4.559991263164003e+25
MAR08179__sd_flux,4.559991263164003e+25
MAR04230__cv,4.559991263164003e+25
MAR02439__cv,4.559991263164003e+25
MAR00194__sd_flux,4.559991263164003e+25
MAR09855__mean_flux,4.559991263164003e+25
MAR10893__cv,4.559991263164003e+25
MAR00237__mean_flux,4.559991263164003e+25
MAR03668__ci_upper,4.559991263164003e+25
MAR03677__ci_upper,4.559991263164003e+25
MAR00216__ci_lower,4.559991263164003e+25
MAR02184__sd_flux,4.559991263164003e+25
MAR10139__cv,4.559991263164003e+25
MAR10507__ci_lower,4.559991263164003e+25
MAR11418__mean_flux,4.559991263164003e+25
MAR06353__mean_flux,4.559991263164003e+25
MAR08668__mean_flux,4.559991263164003e+25
MAR04873__sd_flux,4.559991263164003e+25
MAR10749__ci_upper,4.559991263164003e+25
MAR01331__cv,4.559991263164003e+25
MAR11490__sd_flux,4.559235187454752e+25
MAR03018__cv,4.557835611579106e+25
MAR02646__cv,4.557813157979368e+25
MAR02593__ci_upper,4.556390512056804e+25
MAR13002__ci_upper,4.555374446404631e+25
MAR04677__sd_flux,4.554511800376911e+25
MAR04726__ci_lower,4.554339308311262e+25
MAR00108__cv,4.55387981733739e+25
MAR05475__ci_upper,4.553617956837566e+25
MAR05027__mean_flux,4.551228623464888e+25
MAR03153__cv,4.550961405444032e+25
MAR04871__sd_flux,4.5501089501528025e+25
MAR04583__ci_upper,4.54885157492884e+25
MAR04582__ci_lower,4.54885157492884e+25
MAR02679__sd_flux,4.547342334517125e+25
MAR03019__mean_flux,4.546750933540963e+25
MAR05156__mean_flux,4.546263484061928e+25
MAR05222__mean_flux,4.546263484061928e+25
MAR03019__ci_lower,4.545785490948282e+25
MAR04457__ci_upper,4.545419447303303e+25
MAR01077__sd_flux,4.545271143947833e+25
MAR11973__cv,4.545181648057902e+25
MAR04375__cv,4.545181648057902e+25
MAR11974__cv,4.545181648057902e+25
MAR09942__mean_flux,4.544706239953324e+25
MAR12004__cv,4.544585446514581e+25
MAR09063__mean_flux,4.544001405343364e+25
MAR09141__mean_flux,4.543961150255473e+25
MAR03497__sd_flux,4.543477971191191e+25
MAR04792__mean_flux,4.541807073891489e+25
MAR02610__mean_flux,4.540918205082373e+25
MAR04454__cv,4.540564074782916e+25
MAR01577__cv,4.5405085902438415e+25
MAR11381__mean_flux,4.54044943421547e+25
MAR07291__mean_flux,4.540006970242049e+25
MAR03494__mean_flux,4.539404876262636e+25
MAR05326__mean_flux,4.539071689882265e+25
MAR03395__mean_flux,4.53867131077516e+25
MAR06209__cv,4.538484074804825e+25
MAR03959__mean_flux,4.5368779252832735e+25
MAR09383__mean_flux,4.5368779252832735e+25
MAR00149__cv,4.536409144950315e+25
MAR07885__mean_flux,4.535880094175858e+25
MAR03137__cv,4.53546886258318e+25
MAR03256__ci_lower,4.535283160553875e+25
MAR09921__sd_flux,4.534935256485459e+25
MAR05134__cv,4.534759349672433e+25
MAR02363__ci_lower,4.534732788626054e+25
MAR02475__cv,4.534239925022918e+25
MAR07693__mean_flux,4.533815048120417e+25
MAR07572__cv,4.533633921102883e+25
MAR06149__mean_flux,4.533594937885436e+25
MAR00308__cv,4.533259182797043e+25
MAR00201__ci_lower,4.532971036797827e+25
MAR02674__cv,4.53260386639577e+25
MAR06278__mean_flux,4.53182865547614e+25
MAR05016__sd_flux,4.531820476299439e+25
MAR07469__mean_flux,4.530425177080374e+25
MAR09085__cv,4.530249688918641e+25
MAR03244__sd_flux,4.529416478875456e+25
MAR09642__mean_flux,4.52932035852458e+25
MAR09256__mean_flux,4.52932035852458e+25
MAR02203__cv,4.528874428039116e+25
MAR07804__sd_flux,4.5270641878734124e+25
MAR04141__ci_lower,4.5255841647456875e+25
MAR04145__ci_upper,4.5255841647456875e+25
MAR04454__ci_upper,4.5255841647456875e+25
MAR05166__cv,4.525203237655558e+25
MAR07264__mean_flux,4.52453496963871e+25
MAR02338__sd_flux,4.5243515160804e+25
MAR02901__sd_flux,4.524054766253177e+25
MAR13044__mean_flux,4.523834691432095e+25
MAR10432__mean_flux,4.523834691432095e+25
MAR13053__mean_flux,4.523834691432095e+25
MAR13054__mean_flux,4.523834691432095e+25
MAR01039__mean_flux,4.5226921152609924e+25
MAR03151__sd_flux,4.521713472057495e+25
MAR02926__ci_upper,4.521661836317713e+25
MAR00111__sd_flux,4.521427735196257e+25
MAR09036__mean_flux,4.520951328374099e+25
MAR02028__cv,4.52089668211769e+25
MAR12263__mean_flux,4.5205577355511e+25
MAR02791__cv,4.520240208931641e+25
MAR04917__mean_flux,4.520123071681479e+25
MAR07772__mean_flux,4.519694728855616e+25
MAR03250__mean_flux,4.518644556885819e+25
MAR04796__cv,4.517750149927428e+25
MAR00104__sd_flux,4.517542657956378e+25
MAR00749__sd_flux,4.516508882231929e+25
MAR08456__sd_flux,4.5144084590644206e+25
MAR06036__mean_flux,4.51386179083061e+25
MAR05143__cv,4.511266109746491e+25
MAR04740__mean_flux,4.510509549209833e+25
MAR06205__mean_flux,4.509808545281499e+25
MAR02739__cv,4.509128135748005e+25
MAR12024__cv,4.5088605398352065e+25
MAR02591__ci_lower,4.508782107386016e+25
MAR04492__sd_flux,4.5080125806840635e+25
MAR02395__sd_flux,4.507999714815903e+25
MAR01339__sd_flux,4.507870649012212e+25
MAR09039__sd_flux,4.507205525273356e+25
MAR09069__cv,4.5070945967703234e+25
MAR06421__sd_flux,4.506993133917783e+25
MAR04266__mean_flux,4.50658228087863e+25
MAR09041__sd_flux,4.5057942401539775e+25
MAR02904__ci_upper,4.504061794155969e+25
MAR02654__mean_flux,4.501765064057752e+25
MAR06380__mean_flux,4.500313973244854e+25
MAR06449__cv,4.4999828533865385e+25
MAR11322__cv,4.4999828533865385e+25
MAR02661__mean_flux,4.498980700224867e+25
MAR02048__mean_flux,4.498798662326793e+25
MAR04849__mean_flux,4.498524384675113e+25
MAR09201__mean_flux,4.498524384675113e+25
MAR02649__cv,4.4967739664413935e+25
MAR02789__sd_flux,4.495640011780928e+25
MAR09107__mean_flux,4.494762648027655e+25
MAR07735__mean_flux,4.494762648027655e+25
MAR02769__cv,4.4938044534857164e+25
MAR06172__mean_flux,4.493274875548954e+25
MAR11354__mean_flux,4.493058294274862e+25
MAR03070__ci_lower,4.492584803581317e+25
MAR03825__cv,4.491672460966479e+25
MAR02608__sd_flux,4.491619411458788e+25
MAR02760__cv,4.491009052293561e+25
MAR11491__sd_flux,4.488736059367937e+25
MAR11274__sd_flux,4.487069488008346e+25
MAR08980__mean_flux,4.485772156437927e+25
MAR07977__cv,4.485390324245344e+25
MAR20136__cv,4.48527543115967e+25
MAR07270__sd_flux,4.484483857698692e+25
MAR13048__cv,4.4842814531107795e+25
MAR02633__mean_flux,4.483038294340082e+25
MAR09926__sd_flux,4.482750039984463e+25
MAR20111__ci_upper,4.482014952220248e+25
MAR07708__ci_upper,4.482014952220248e+25
MAR01669__mean_flux,4.481918685282117e+25
MAR00661__mean_flux,4.481918685282117e+25
MAR08542__mean_flux,4.481465541395701e+25
MAR04759__sd_flux,4.481383824005935e+25
MAR02602__cv,4.481221801561901e+25
MAR02208__sd_flux,4.480352731862583e+25
MAR02209__sd_flux,4.480352731862583e+25
MAR07640__sd_flux,4.480209620159234e+25
MAR01834__cv,4.479958025683184e+25
MAR08531__cv,4.479313451591004e+25
