feature,rank_pca,rank_lda,rank_lasso,rank_shap,mean_rank,is_slc
CD53,5169.0,880.0,154.0,17240.5,5860.875,False
ATP5MPL,4887.0,1128.0,207.0,17240.5,5865.625,False
CNOT6,3386.0,2858.0,16924.0,298.5,5866.625,False
ZNF385A,5936.0,201.0,91.0,17240.5,5867.125,False
NADK,2622.0,3452.0,16924.0,471.0,5867.25,False
SDHC,5026.0,1132.0,16924.0,420.5,5875.625,False
SRGN,5643.0,782.0,16924.0,164.5,5878.375,False
ENOX2,3926.0,2325.0,16924.0,371.5,5886.625,False
AHSA1,376.0,5997.0,16924.0,253.0,5887.5,False
FLNB,4644.0,1945.0,16924.0,42.0,5888.75,False
RAB13,5999.0,258.0,84.0,17240.5,5895.375,False
FCGR2A,4842.0,1637.0,16924.0,179.0,5895.5,False
RAB18,3900.0,2222.0,16924.0,536.0,5895.5,False
CSF1,5087.0,1121.0,134.0,17240.5,5895.625,False
CCNB1IP1,2351.0,3506.0,16924.0,818.0,5899.75,False
COA3,5728.0,442.0,199.0,17240.5,5902.375,False
RPS23,6274.0,19.0,89.0,17240.5,5905.625,False
ANXA6,5872.0,390.0,123.0,17240.5,5906.375,False
HDDC2,4866.0,1723.0,16924.0,149.0,5915.5,False
PGM3,2649.0,3839.0,16924.0,253.0,5916.25,False
SLC27A4,3415.0,2694.0,16924.0,649.5,5920.625,True
B4GALT5,6088.0,299.0,94.0,17240.5,5930.375,False
RPL30,6401.0,3.0,83.0,17240.5,5931.875,False
SLC25A37,5449.0,976.0,66.0,17240.5,5932.875,True
ERP29,5101.0,1154.0,242.0,17240.5,5934.375,False
TAF1B,2837.0,3618.0,16924.0,361.5,5935.125,False
PHF19,1094.0,5718.0,16924.0,30.0,5941.5,False
NR1H2,770.0,5647.0,16924.0,436.0,5944.25,False
RPL28,6425.0,27.0,105.0,17240.5,5949.375,False
EIF3E,6348.0,168.0,16924.0,361.5,5950.375,False
MBP,3206.0,3194.0,166.0,17240.5,5951.625,False
DUSP22,2672.0,4130.0,16924.0,81.0,5951.75,False
CWC27,3790.0,2485.0,16924.0,617.5,5954.125,False
FAM192A,3278.0,2745.0,16924.0,874.0,5955.25,False
PSMD4,5602.0,694.0,292.0,17240.5,5957.125,False
TXNDC17,6053.0,676.0,16924.0,198.0,5962.75,False
TMEM30A,1945.0,4872.0,16924.0,113.5,5963.625,False
OAZ2,2844.0,3306.0,16924.0,781.0,5963.75,False
RELA,1676.0,4389.0,16924.0,868.0,5964.25,False
CD163,6535.0,32.0,75.0,17240.5,5970.625,False
CXCR4,6323.0,270.0,77.0,17240.5,5977.625,False
CBX6,5774.0,778.0,139.0,17240.5,5982.875,False
BCAP31,5908.0,652.0,167.0,17240.5,5991.875,False
SH3TC2,1998.0,4643.0,16924.0,420.5,5996.375,False
MXI1,4782.0,1688.0,285.0,17240.5,5998.875,False
HMGB2,6479.0,200.0,80.0,17240.5,5999.875,False
RPL13,6649.0,28.0,98.0,17240.5,6003.875,False
APOL4,2880.0,3704.0,197.0,17240.5,6005.375,False
RPL19,6604.0,76.0,110.0,17240.5,6007.625,False
FOXP4,4064.0,2758.0,16924.0,287.0,6008.25,False
SLTM,5974.0,622.0,198.0,17240.5,6008.625,False
GBA,5996.0,507.0,304.0,17240.5,6011.875,False
GGA1,5155.0,1350.0,16924.0,624.0,6013.25,False
ATP6V0B,4960.0,1586.0,286.0,17240.5,6018.125,False
PPP1R7,4381.0,1970.0,16924.0,817.0,6023.0,False
XRCC4,617.0,5918.0,16924.0,637.0,6024.0,False
COG3,3847.0,2524.0,16924.0,802.0,6024.25,False
SCCPDH,6299.0,430.0,16924.0,462.0,6028.75,False
TCN1,6039.0,807.0,29.0,17240.5,6028.875,False
FADS2,5838.0,986.0,53.0,17240.5,6029.375,False
TMEM33,1238.0,5808.0,16924.0,149.0,6029.75,False
CYP4F3,6147.0,714.0,28.0,17240.5,6032.375,False
ATP6AP1,5941.0,723.0,239.0,17240.5,6035.875,False
NACA,6744.0,84.0,97.0,17240.5,6041.375,False
PRDM1,5819.0,927.0,201.0,17240.5,6046.875,False
CEP19,2849.0,4000.0,16924.0,436.0,6052.25,False
IFI27,2877.0,4018.0,74.0,17240.5,6052.375,False
CCNG1,2217.0,4394.0,16924.0,691.0,6056.5,False
C20orf27,5957.0,932.0,103.0,17240.5,6058.125,False
SNX9,2014.0,4957.0,52.0,17240.5,6065.875,False
RPS15,6595.0,212.0,225.0,17240.5,6068.125,False
P4HB,5867.0,968.0,203.0,17240.5,6069.625,False
NINJ1,5381.0,1490.0,172.0,17240.5,6070.875,False
UBE2D1,6111.0,777.0,156.0,17240.5,6071.125,False
RPS19BP1,6141.0,672.0,232.0,17240.5,6071.375,False
PSMA7,6306.0,161.0,16924.0,899.0,6072.5,False
NT5C,1235.0,5940.0,16924.0,191.5,6072.625,False
SFT2D2,3051.0,3926.0,73.0,17240.5,6072.625,False
DACH1,2068.0,4801.0,16924.0,503.5,6074.125,False
CA4,6680.0,397.0,8.0,17240.5,6081.375,False
FAM114A2,4336.0,2500.0,16924.0,575.0,6083.75,False
HOXA5,5621.0,1405.0,81.0,17240.5,6086.875,False
FOXO1,2092.0,4684.0,16924.0,669.5,6092.375,False
IL10RA,5466.0,1489.0,179.0,17240.5,6093.625,False
STXBP2,6363.0,412.0,16924.0,676.0,6093.75,False
COPB2,6238.0,638.0,269.0,17240.5,6096.375,False
BCL7B,1173.0,5368.0,16924.0,925.0,6097.5,False
LINC00877,3365.0,3689.0,118.0,17240.5,6103.125,False
SESN2,5344.0,1632.0,228.0,17240.5,6111.125,False
SLC15A3,2097.0,5287.0,16924.0,141.0,6112.25,True
TM9SF2,6501.0,1015.0,16924.0,13.0,6113.25,False
TOMM7,6302.0,631.0,293.0,17240.5,6116.625,False
ETFB,6723.0,394.0,111.0,17240.5,6117.125,False
TRAPPC13,3313.0,3723.0,16924.0,522.0,6120.5,False
KXD1,2175.0,5257.0,16924.0,139.0,6123.75,False
YKT6,4201.0,3285.0,16924.0,100.5,6127.625,False
SEMA4A,4937.0,2007.0,16924.0,652.0,6130.0,False
RXRA,5696.0,1371.0,220.0,17240.5,6131.875,False
PIGF,5351.0,1657.0,282.0,17240.5,6132.625,False
EIPR1,1487.0,5464.0,16924.0,655.5,6132.625,False
BTG1,6934.0,252.0,104.0,17240.5,6132.625,False
TMEM156,1420.0,5362.0,16924.0,835.5,6135.375,False
UFM1,1984.0,4875.0,16924.0,761.5,6136.125,False
PICALM,5693.0,1432.0,186.0,17240.5,6137.875,False
YIPF2,4780.0,2177.0,16924.0,673.5,6138.625,False
AC090114.2,3482.0,3546.0,16924.0,612.0,6141.0,False
SLC25A5,6186.0,1060.0,86.0,17240.5,6143.125,True
CACUL1,2424.0,4741.0,16924.0,497.0,6146.5,False
PDXDC1,2985.0,4129.0,16924.0,555.0,6148.25,False
SERPINA1,6779.0,382.0,195.0,17240.5,6149.125,False
CD37,7066.0,188.0,108.0,17240.5,6150.625,False
VENTX,2081.0,5036.0,16924.0,563.0,6151.0,False
HSPD1,6487.0,600.0,280.0,17240.5,6151.875,False
PCMT1,6584.0,532.0,270.0,17240.5,6156.625,False
DOK2,2614.0,4861.0,16924.0,253.0,6163.0,False
ATP11B,3597.0,3293.0,16924.0,842.0,6164.0,False
SELL,6512.0,653.0,257.0,17240.5,6165.625,False
CELF2,6054.0,1093.0,279.0,17240.5,6166.625,False
LY86,5611.0,1683.0,133.0,17240.5,6166.875,False
OLFM4,6831.0,595.0,5.0,17240.5,6167.875,False
STK4,1043.0,6044.0,16924.0,665.5,6169.125,False
LGALS2,7265.0,52.0,124.0,17240.5,6170.375,False
USP12,6508.0,796.0,144.0,17240.5,6172.125,False
UBA1,6996.0,262.0,191.0,17240.5,6172.375,False
CXCL16,6644.0,1103.0,16924.0,25.0,6174.0,False
SNX4,4223.0,3367.0,16924.0,191.5,6176.375,False
GDI2,679.0,6658.0,16924.0,450.0,6177.75,False
NCSTN,1932.0,5791.0,16924.0,72.0,6179.75,False
CHMP2A,7146.0,193.0,150.0,17240.5,6182.375,False
HBEGF,5613.0,1742.0,141.0,17240.5,6184.125,False
MRPS23,2771.0,4979.0,16924.0,74.5,6187.125,False
EEF2,7259.0,117.0,16924.0,450.0,6187.5,False
ANXA2R,1660.0,5587.0,16924.0,590.5,6190.375,False
CCNI,7194.0,185.0,147.0,17240.5,6191.625,False
LCP1,5979.0,1440.0,113.0,17240.5,6193.125,False
LRPAP1,6579.0,824.0,140.0,17240.5,6195.875,False
GJB6,6812.0,721.0,15.0,17240.5,6197.125,False
AL161421.1,5970.0,1477.0,112.0,17240.5,6199.875,False
RSAD2,5561.0,2104.0,16924.0,223.5,6203.125,False
ENPP4,5893.0,1562.0,129.0,17240.5,6206.125,False
TSC22D3,7058.0,432.0,130.0,17240.5,6215.125,False
RAP2B,6728.0,805.0,88.0,17240.5,6215.375,False
AP1S2,6796.0,732.0,96.0,17240.5,6216.125,False
ROMO1,7350.0,137.0,145.0,17240.5,6218.125,False
SNAI1,4168.0,3302.0,16924.0,484.0,6219.5,False
RRP36,5070.0,2370.0,16924.0,515.0,6219.75,False
TRA2B,6366.0,1052.0,294.0,17240.5,6238.125,False
TNFAIP3,6803.0,733.0,188.0,17240.5,6241.125,False
TAB2,6813.0,720.0,200.0,17240.5,6243.375,False
CCT2,640.0,6892.0,16924.0,529.0,6246.25,False
LMAN2,7118.0,404.0,223.0,17240.5,6246.375,False
ALKBH7,4690.0,2797.0,281.0,17240.5,6252.125,False
MT-ND4L,6135.0,1459.0,175.0,17240.5,6252.375,False
CD48,7442.0,288.0,16924.0,361.5,6253.875,False
ELK3,558.0,6742.0,16924.0,793.0,6254.25,False
GNB2,6931.0,677.0,170.0,17240.5,6254.625,False
GBP7,4811.0,2523.0,16924.0,766.0,6256.0,False
ZC3H7A,2096.0,5613.0,16924.0,396.5,6257.375,False
CIRBP,5494.0,2049.0,248.0,17240.5,6257.875,False
CAT,6462.0,1074.0,260.0,17240.5,6259.125,False
PLEKHJ1,5482.0,2138.0,194.0,17240.5,6263.625,False
HIST2H2AA4,3745.0,4372.0,16924.0,16.5,6264.375,False
RGS13,2396.0,5151.0,16924.0,598.5,6267.375,False
CARNMT1,1525.0,6320.0,16924.0,307.5,6269.125,False
ANXA1,7148.0,561.0,143.0,17240.5,6273.125,False
MRPS14,4837.0,2644.0,16924.0,720.0,6281.25,False
BTF3L4,1925.0,5603.0,16924.0,680.0,6283.0,False
VPS37B,2077.0,5547.0,16924.0,586.0,6283.5,False
RPL5,7711.0,59.0,16924.0,450.0,6286.0,False
KLF13,5875.0,1797.0,271.0,17240.5,6295.875,False
ATP10D,3290.0,4473.0,16924.0,497.0,6296.0,False
PPM1A,1368.0,6536.0,16924.0,361.5,6297.375,False
BLOC1S1,7718.0,54.0,178.0,17240.5,6297.625,False
DPY30,5685.0,1871.0,16924.0,721.5,6300.375,False
KIN,4850.0,2574.0,16924.0,856.5,6301.125,False
PEX13,1821.0,5766.0,16924.0,709.0,6305.0,False
MYADM,6673.0,1062.0,272.0,17240.5,6311.875,False
HRH2,7333.0,498.0,177.0,17240.5,6312.125,False
RPL10A,7167.0,666.0,213.0,17240.5,6321.625,False
ZNF93,2313.0,5327.0,16924.0,728.0,6323.0,False
NUDT22,6025.0,1743.0,284.0,17240.5,6323.125,False
ITGB1,3057.0,5018.0,16924.0,361.5,6340.125,False
CSRNP1,6687.0,1237.0,202.0,17240.5,6341.625,False
ZFX,1068.0,7164.0,16924.0,212.0,6342.0,False
PLK3,5252.0,3047.0,16924.0,149.0,6343.0,False
NDUFB6,7598.0,294.0,16924.0,567.0,6345.75,False
ZKSCAN1,3708.0,4528.0,16924.0,223.5,6345.875,False
NFKBID,6958.0,994.0,208.0,17240.5,6350.125,False
PHB,8054.0,384.0,16924.0,46.0,6352.0,False
TMEM167A,7287.0,651.0,230.0,17240.5,6352.125,False
MXRA7,7174.0,991.0,4.0,17240.5,6352.375,False
DENND1A,2663.0,5517.0,16924.0,315.0,6354.75,False
CCDC186,5906.0,2122.0,153.0,17240.5,6355.375,False
ADAM10,7223.0,422.0,16924.0,854.0,6355.75,False
GSTK1,6221.0,1719.0,244.0,17240.5,6356.125,False
CPNE3,2377.0,5552.0,16924.0,572.5,6356.375,False
ARNT2,5049.0,3343.0,16924.0,113.5,6357.375,False
ADA2,6863.0,1194.0,137.0,17240.5,6358.625,False
ALDH1A1,4955.0,2771.0,16924.0,808.0,6364.5,False
LYPLA1,6569.0,1289.0,16924.0,696.0,6369.5,False
AUP1,4457.0,4058.0,16924.0,70.0,6377.25,False
FOLR3,8108.0,160.0,1.0,17240.5,6377.375,False
TCIRG1,5371.0,2643.0,283.0,17240.5,6384.375,False
FKRP,3023.0,5210.0,16924.0,383.5,6385.125,False
EGFL7,705.0,7266.0,16924.0,658.5,6388.375,False
H2AFJ,6790.0,1419.0,117.0,17240.5,6391.625,False
SEPT7,7092.0,809.0,16924.0,755.0,6395.0,False
SMCO4,7518.0,794.0,16924.0,357.0,6398.25,False
SAT1,6202.0,2053.0,101.0,17240.5,6399.125,False
MN1,4321.0,4048.0,16924.0,326.5,6404.875,False
GTF3C1,2376.0,6168.0,16924.0,158.0,6406.5,False
CD164,7565.0,589.0,247.0,17240.5,6410.375,False
IPCEF1,1391.0,6821.0,16924.0,506.0,6410.5,False
YBX1,7282.0,1130.0,9.0,17240.5,6415.375,False
PHF1,4714.0,3441.0,16924.0,590.5,6417.375,False
TIMM8B,8611.0,155.0,16924.0,23.0,6428.25,False
CEACAM8,6327.0,1923.0,235.0,17240.5,6431.375,False
RPL21,8143.0,60.0,306.0,17240.5,6437.375,False
VPS9D1,3388.0,4839.0,16924.0,621.0,6443.0,False
ATL3,5409.0,2959.0,168.0,17240.5,6444.125,False
TGS1,4142.0,4697.0,16924.0,26.0,6447.25,False
SKAP2,8139.0,132.0,287.0,17240.5,6449.625,False
GLO1,6357.0,1988.0,216.0,17240.5,6450.375,False
RPS15A,8233.0,48.0,301.0,17240.5,6455.625,False
CD24,6368.0,2178.0,42.0,17240.5,6457.125,False
RPL29,8477.0,33.0,16924.0,396.5,6457.625,False
IL21R,2555.0,5839.0,16924.0,540.0,6464.5,False
LUC7L3,861.0,7862.0,16924.0,253.0,6475.0,False
COQ9,6374.0,2437.0,16924.0,198.0,6483.25,False
SPOPL,2819.0,5755.0,16924.0,450.0,6487.0,False
NAAA,6697.0,1895.0,146.0,17240.5,6494.625,False
GALNT10,2788.0,5550.0,16924.0,721.5,6495.875,False
CAPZA1,7187.0,1306.0,263.0,17240.5,6499.125,False
RPL10,8516.0,40.0,16924.0,532.0,6503.0,False
ERN1,6891.0,2116.0,16924.0,97.5,6507.125,False
CARM1,5128.0,3180.0,16924.0,815.5,6511.875,False
IL1B,6438.0,2276.0,151.0,17240.5,6526.375,False
USP47,1736.0,6532.0,16924.0,914.0,6526.5,False
GMPPB,5971.0,2757.0,16924.0,484.0,6534.0,False
HELZ2,4096.0,4945.0,16924.0,172.0,6534.25,False
NGFR,4358.0,4754.0,16924.0,107.5,6535.875,False
PHACTR1,6167.0,2657.0,87.0,17240.5,6537.875,False
LMNA,455.0,8137.0,16924.0,648.0,6541.0,False
SGIP1,1578.0,7383.0,16924.0,287.0,6543.0,False
MT-ND2,7003.0,1747.0,183.0,17240.5,6543.375,False
RCL1,7120.0,1942.0,16924.0,191.5,6544.375,False
PARP8,4306.0,4588.0,16924.0,383.5,6550.375,False
NOP10,8602.0,90.0,16924.0,596.0,6553.0,False
KYAT3,3283.0,5152.0,16924.0,876.5,6558.875,False
HLA-C,7533.0,1266.0,219.0,17240.5,6564.625,False
INTS2,3343.0,5501.0,16924.0,520.0,6572.0,False
RPL36A,7471.0,1397.0,211.0,17240.5,6579.875,False
ITGB2,8262.0,525.0,299.0,17240.5,6581.625,False
TUT4,6715.0,2091.0,297.0,17240.5,6585.875,False
SLC6A6,7438.0,1656.0,17.0,17240.5,6587.875,True
NEDD8,8065.0,772.0,277.0,17240.5,6588.625,False
KMT2E,7938.0,1081.0,16924.0,420.5,6590.875,False
PRKDC,6873.0,1962.0,300.0,17240.5,6593.875,False
DIRC2,3870.0,4783.0,16924.0,799.0,6594.0,False
PNPLA8,5233.0,4137.0,16924.0,94.0,6597.0,False
BBS4,4772.0,4354.0,16924.0,354.5,6601.125,False
PSMD9,7546.0,1398.0,255.0,17240.5,6609.875,False
LRTOMT,6669.0,2565.0,16924.0,287.0,6611.25,False
NUB1,6655.0,2315.0,16924.0,584.0,6619.5,False
UBL5,8723.0,184.0,16924.0,665.5,6624.125,False
XPR1,1570.0,7720.0,16924.0,319.0,6633.25,False
RPS2,9138.0,364.0,16924.0,113.5,6634.875,False
NECAB1,7640.0,1466.0,196.0,17240.5,6635.625,False
KATNBL1,1603.0,7694.0,16924.0,326.5,6636.875,False
BCCIP,5790.0,3099.0,16924.0,740.0,6638.25,False
RABEP1,4770.0,4173.0,16924.0,686.0,6638.25,False
NRDC,7987.0,750.0,16924.0,900.0,6640.25,False
ARMH1,5377.0,3725.0,16924.0,544.0,6642.5,False
TIA1,5224.0,3759.0,16924.0,672.0,6644.75,False
SERBP1,5386.0,4164.0,16924.0,107.5,6645.375,False
PEA15,3382.0,6006.0,16924.0,272.0,6646.0,False
CCT7,8975.0,266.0,16924.0,420.5,6646.375,False
GTPBP10,2852.0,5995.0,16924.0,823.0,6648.5,False
CHIT1,7300.0,2046.0,11.0,17240.5,6649.375,False
SMIM26,6140.0,2920.0,298.0,17240.5,6649.625,False
HDAC2,5156.0,3679.0,16924.0,841.0,6650.0,False
PGA5,4813.0,4297.0,16924.0,572.5,6651.625,False
SYNGR2,7621.0,1814.0,16924.0,253.0,6653.0,False
NUP205,4834.0,4238.0,16924.0,617.5,6653.375,False
BIRC5,8246.0,692.0,16924.0,756.0,6654.5,False
IL7,3654.0,5484.0,16924.0,583.0,6661.25,False
SLC22A16,6739.0,2974.0,16924.0,10.0,6661.75,True
AGTRAP,8487.0,560.0,16924.0,677.0,6662.0,False
PSMD1,6887.0,2265.0,262.0,17240.5,6663.625,False
STAMBP,3508.0,5751.0,16924.0,490.0,6668.25,False
ZNF106,6417.0,3165.0,16924.0,179.0,6671.25,False
VAMP2,6788.0,2521.0,160.0,17240.5,6677.375,False
METTL14,2264.0,6672.0,16924.0,850.0,6677.5,False
SMARCE1,6652.0,2228.0,16924.0,923.0,6681.75,False
IL18BP,4633.0,4720.0,16924.0,450.0,6681.75,False
EEF1B2,8604.0,396.0,16924.0,832.5,6689.125,False
NAP1L1,8878.0,318.0,16924.0,644.0,6691.0,False
YIPF4,6415.0,3026.0,16924.0,408.0,6693.25,False
SETD4,2726.0,6256.0,16924.0,867.0,6693.25,False
S1PR3,6383.0,2998.0,185.0,17240.5,6701.625,False
ATP2B1,8599.0,406.0,16924.0,881.0,6702.5,False
PCBP1,8071.0,1077.0,16924.0,761.5,6708.375,False
SERTAD3,1483.0,7820.0,16924.0,614.0,6710.25,False
EAF1,6230.0,3067.0,307.0,17240.5,6711.125,False
C9orf47,6581.0,2767.0,258.0,17240.5,6711.625,False
LINC01504,2543.0,7002.0,16924.0,390.0,6714.75,False
ZNF20,6542.0,2493.0,16924.0,912.0,6717.75,False
PNISR,4252.0,4968.0,16924.0,731.0,6718.75,False
FEM1B,557.0,9148.0,16924.0,253.0,6720.5,False
ARID5B,7169.0,2292.0,16924.0,512.0,6724.25,False
LSM12,4962.0,4175.0,16924.0,838.0,6724.75,False
HIBCH,7335.0,2411.0,16924.0,234.5,6726.125,False
SEPT9,6410.0,3079.0,190.0,17240.5,6729.875,False
YWHAH,9118.0,445.0,16924.0,436.0,6730.75,False
PPIF,8180.0,1251.0,290.0,17240.5,6740.375,False
KIAA0930,7101.0,2234.0,16924.0,715.5,6743.625,False
DAB2,7100.0,2364.0,275.0,17240.5,6744.875,False
IL1R1,7448.0,2277.0,24.0,17240.5,6747.375,False
TMEM87B,6108.0,3551.0,16924.0,420.5,6750.875,False
CXCL1,8382.0,1337.0,60.0,17240.5,6754.875,False
AC005392.2,4428.0,5448.0,16924.0,223.5,6755.875,False
SLC38A7,5250.0,4254.0,16924.0,630.0,6764.5,False
GSTM3,4922.0,4615.0,16924.0,671.0,6783.0,False
PF4,8096.0,1369.0,16924.0,769.0,6789.5,False
ARPIN,6295.0,3364.0,261.0,17240.5,6790.125,False
LY9,3939.0,5721.0,16924.0,594.5,6794.625,False
POLR2L,6597.0,3529.0,16924.0,141.0,6797.75,False
SLAMF8,9295.0,1004.0,16924.0,3.0,6806.5,False
GTF2H3,6712.0,2845.0,16924.0,747.0,6807.0,False
CAB39,8444.0,1063.0,16924.0,864.0,6823.75,False
MTF1,5888.0,3647.0,16924.0,855.0,6828.5,False
ZNF185,2230.0,7631.0,16924.0,532.0,6829.25,False
CASP4,7251.0,2594.0,238.0,17240.5,6830.875,False
DERA,5350.0,4491.0,16924.0,575.0,6835.0,False
KDM5D,4050.0,5803.0,16924.0,582.0,6839.75,False
MINK1,8854.0,1447.0,16924.0,179.0,6851.0,False
NEK6,7758.0,2095.0,16924.0,640.0,6854.25,False
LAPTM5,3769.0,6251.0,205.0,17240.5,6866.375,False
COPZ2,2993.0,6996.0,16924.0,587.0,6875.0,False
POLR2D,4867.0,5118.0,16924.0,632.0,6885.25,False
AHR,6572.0,3585.0,148.0,17240.5,6886.375,False
LINC02019,4698.0,5458.0,16924.0,481.0,6890.25,False
ATP2C2,7140.0,3383.0,16924.0,127.5,6893.625,False
AL356512.1,3892.0,5957.0,16924.0,859.0,6908.0,False
ARSA,4033.0,6347.0,16924.0,353.0,6914.25,False
CTPS2,2919.0,7073.0,16924.0,745.5,6915.375,False
S100A10,10036.0,356.0,37.0,17240.5,6917.375,False
DEFA3,6103.0,3900.0,16924.0,764.0,6922.75,False
MCEE,3594.0,6827.0,16924.0,347.5,6923.125,False
SLC37A1,3650.0,6378.0,16924.0,773.0,6931.25,True
SLC25A13,7184.0,3360.0,16924.0,272.0,6935.0,True
FH,9092.0,1047.0,16924.0,687.0,6937.5,False
NR4A3,4815.0,5471.0,266.0,17240.5,6948.125,False
TTC26,5683.0,4613.0,16924.0,594.5,6953.625,False
SAP30L-AS1,6603.0,4055.0,16924.0,272.0,6963.5,False
YWHAE,9147.0,1123.0,16924.0,675.0,6967.25,False
TGIF1,7221.0,3205.0,246.0,17240.5,6978.125,False
ADAM9,6727.0,3718.0,234.0,17240.5,6979.875,False
CDV3,7166.0,3381.0,163.0,17240.5,6987.625,False
POLG,4989.0,5167.0,16924.0,929.0,7002.25,False
SBNO1,2027.0,8822.0,16924.0,253.0,7006.5,False
NEK2,4816.0,5849.0,16924.0,473.0,7015.5,False
ELOC,9028.0,1790.0,16924.0,436.0,7044.5,False
ZCCHC2,3970.0,7273.0,16924.0,24.0,7047.75,False
HIST1H2AE,1431.0,9511.0,16924.0,326.5,7048.125,False
VLDLR,3536.0,7445.0,16924.0,298.5,7050.875,False
IMMT,2094.0,8963.0,16924.0,307.5,7072.125,False
ZNF697,7866.0,2593.0,16924.0,910.0,7073.25,False
KCTD10,5796.0,5317.0,16924.0,347.5,7096.125,False
DHRS9,10334.0,738.0,72.0,17240.5,7096.125,False
CMTM2,10008.0,1061.0,76.0,17240.5,7096.375,False
BAK1,2517.0,8524.0,16924.0,461.0,7106.5,False
LAMTOR5,6730.0,4194.0,278.0,17240.5,7110.625,False
LRRC70,4728.0,5958.0,16924.0,845.0,7113.75,False
AL121944.1,1076.0,10369.0,16924.0,94.0,7115.75,False
CRTAM,7379.0,3391.0,16924.0,782.5,7119.125,False
SVIP,7436.0,3540.0,16924.0,590.5,7122.625,False
KLHL24,6303.0,4881.0,16924.0,396.5,7126.125,False
FAM20A,7939.0,3048.0,291.0,17240.5,7129.625,False
HEATR1,3601.0,7955.0,16924.0,47.0,7131.75,False
PKD1,6856.0,4471.0,16924.0,287.0,7134.5,False
SBDS,7459.0,3824.0,56.0,17240.5,7144.875,False
CINP,7973.0,3139.0,16924.0,568.5,7151.125,False
PPP1CC,3489.0,7734.0,16924.0,490.0,7159.25,False
TRAK1,1551.0,9419.0,16924.0,752.0,7161.5,False
N4BP3,8632.0,2596.0,187.0,17240.5,7163.875,False
CDCA5,1032.0,9852.0,16924.0,866.0,7168.5,False
HAUS6,5793.0,5237.0,16924.0,732.5,7171.625,False
CMSS1,7340.0,4105.0,16924.0,318.0,7171.75,False
HMOX1,8370.0,3052.0,26.0,17240.5,7172.125,False
MARC1,10076.0,1285.0,107.0,17240.5,7177.125,False
AC100810.1,4984.0,5956.0,16924.0,846.0,7177.5,False
CATSPER1,6505.0,4690.0,302.0,17240.5,7184.375,False
RND3,4569.0,6370.0,16924.0,890.0,7188.25,False
HOMER3,6849.0,4570.0,16924.0,420.5,7190.875,False
VPS13A,2292.0,9375.0,16924.0,198.0,7197.25,False
TMEM203,8279.0,3046.0,16924.0,597.0,7211.5,False
GGA2,9044.0,2385.0,16924.0,508.0,7215.25,False
EIF4EBP1,3766.0,7739.0,120.0,17240.5,7216.375,False
FAM107B,7759.0,3337.0,16924.0,852.0,7218.0,False
ABCE1,3328.0,7777.0,16924.0,851.0,7220.0,False
NRG1,6978.0,4453.0,210.0,17240.5,7220.375,False
SCAPER,6171.0,5154.0,16924.0,639.0,7222.0,False
PHTF2,9306.0,1941.0,16924.0,784.5,7238.875,False
LAMC1,3279.0,7840.0,16924.0,928.0,7242.75,False
SLC39A1,9221.0,2457.0,16924.0,371.5,7243.375,True
FKBP1B,1773.0,9572.0,16924.0,749.0,7254.5,False
CIP2A,6431.0,5219.0,16924.0,464.5,7259.625,False
CCDC85B,6821.0,4751.0,250.0,17240.5,7265.625,False
RMDN3,8862.0,2474.0,16924.0,824.0,7271.0,False
C12orf43,4970.0,7177.0,16924.0,35.0,7276.5,False
CMTR2,5009.0,6722.0,16924.0,463.0,7279.5,False
EMP3,11503.0,487.0,16924.0,204.0,7279.5,False
SYNE1,9847.0,1916.0,131.0,17240.5,7283.625,False
PLAGL2,5711.0,6117.0,16924.0,408.0,7290.0,False
ASGR2,9316.0,2451.0,193.0,17240.5,7300.125,False
SENP6,3891.0,7886.0,16924.0,502.0,7300.75,False
CCDC66,8407.0,3261.0,16924.0,673.5,7316.375,False
CAPN10,3109.0,8567.0,16924.0,714.0,7328.5,False
GNA13,4835.0,7019.0,259.0,17240.5,7338.375,False
TTK,877.0,11157.0,16924.0,396.5,7338.625,False
OSM,5326.0,6691.0,136.0,17240.5,7348.375,False
PI4KB,5193.0,6480.0,16924.0,820.0,7354.25,False
PTPN1,6231.0,6184.0,16924.0,85.0,7356.0,False
TDRD9,9205.0,2697.0,303.0,17240.5,7361.375,False
OLR1,6068.0,6086.0,16924.0,371.5,7362.375,False
RNF2,2095.0,9745.0,16924.0,694.0,7364.5,False
WDR5B,3377.0,9005.0,16924.0,164.5,7367.625,False
USB1,6152.0,5832.0,288.0,17240.5,7378.125,False
P2RY14,6621.0,5536.0,16924.0,450.0,7382.75,False
SLC27A2,7672.0,4382.0,264.0,17240.5,7389.625,True
C16orf74,7630.0,4705.0,16924.0,347.5,7401.625,False
ABHD14A,7377.0,4618.0,16924.0,751.0,7417.5,False
SERINC5,8232.0,3785.0,16924.0,730.0,7417.75,False
APOBEC3H,6755.0,5119.0,16924.0,880.0,7419.5,False
SERPINB2,11974.0,748.0,16924.0,55.0,7425.25,False
SYT17,6659.0,5408.0,16924.0,748.0,7434.75,False
HDAC8,7016.0,5380.0,16924.0,431.5,7437.875,False
MAPK8IP3,3081.0,9360.0,16924.0,396.5,7440.375,False
ZC3H15,9935.0,2242.0,16924.0,664.0,7441.25,False
TMEM138,6854.0,5291.0,16924.0,703.0,7443.0,False
FBXO22,2155.0,10341.0,16924.0,371.5,7447.875,False
